Id,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverRef,givenName,familyName,dateOfBirth,nationality,constructorRef,name_x,nationality.1,results.grid,results.laps,results.status,location,country,lat,lng,wins
0,2009,1,Australian Grand Prix,29-03-2009,albert_park,Albert Park Grand Prix Circuit,22.0,1.0,1,10.0,button,Jenson,Button,19-01-1980,British,brawn,Brawn,British,1,58,Finished,Melbourne,Australia,-37.8497,144.968,1
1,2009,1,Australian Grand Prix,29-03-2009,albert_park,Albert Park Grand Prix Circuit,23.0,2.0,2,8.0,barrichello,Rubens,Barrichello,23-05-1972,Brazilian,brawn,Brawn,British,2,58,Finished,Melbourne,Australia,-37.8497,144.968,1
186,2009,1,Australian Grand Prix,29-03-2009,albert_park,Albert Park Grand Prix Circuit,7.0,5.0,5,4.0,alonso,Fernando,Alonso,29-07-1981,Spanish,renault,Renault,French,10,58,Finished,Melbourne,Australia,-37.8497,144.968,0
624,2009,1,Australian Grand Prix,29-03-2009,albert_park,Albert Park Grand Prix Circuit,16.0,6.0,6,3.0,rosberg,Nico,Rosberg,27-06-1985,German,williams,Williams,British,5,58,Finished,Melbourne,Australia,-37.8497,144.968,0
3149,2009,1,Australian Grand Prix,29-03-2009,albert_park,Albert Park Grand Prix Circuit,9.0,3.0,3,6.0,trulli,Jarno,Trulli,13-07-1974,Italian,toyota,Toyota,Japanese,20,58,Finished,Melbourne,Australia,-37.8497,144.968,0
3150,2009,1,Australian Grand Prix,29-03-2009,albert_park,Albert Park Grand Prix Circuit,10.0,4.0,4,5.0,glock,Timo,Glock,18-03-1982,German,toyota,Toyota,Japanese,19,58,Finished,Melbourne,Australia,-37.8497,144.968,0
3540,2009,1,Australian Grand Prix,29-03-2009,albert_park,Albert Park Grand Prix Circuit,12.0,7.0,7,2.0,buemi,SÌ©bastien,Buemi,31-10-1988,Swiss,toro_rosso,Toro Rosso,Italian,13,58,Finished,Melbourne,Australia,-37.8497,144.968,0
3541,2009,1,Australian Grand Prix,29-03-2009,albert_park,Albert Park Grand Prix Circuit,11.0,8.0,8,1.0,bourdais,SÌ©bastien,Bourdais,28-02-1979,French,toro_rosso,Toro Rosso,Italian,17,58,Finished,Melbourne,Australia,-37.8497,144.968,0
3689,2009,1,Australian Grand Prix,29-03-2009,albert_park,Albert Park Grand Prix Circuit,20.0,9.0,9,0.0,sutil,Adrian,Sutil,11-01-1983,German,force_india,Force India,Indian,16,58,Finished,Melbourne,Australia,-37.8497,144.968,0
3690,2009,1,Australian Grand Prix,29-03-2009,albert_park,Albert Park Grand Prix Circuit,21.0,11.0,11,0.0,fisichella,Giancarlo,Fisichella,14-01-1973,Italian,force_india,Force India,Indian,15,58,Finished,Melbourne,Australia,-37.8497,144.968,0
