Id,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverRef,givenName,familyName,dateOfBirth,nationality,constructorRef,name_x,nationality.1,results.grid,results.laps,results.status,location,country,lat,lng,wins
698,2014,1,Australian Grand Prix,16-03-2014,albert_park,Albert Park Grand Prix Circuit,77.0,5.0,5,10.0,bottas,Valtteri,Bottas,28-08-1989,Finnish,williams,Williams,British,15,57,Finished,Melbourne,Australia,-37.8497,144.968,0
1246,2014,1,Australian Grand Prix,16-03-2014,albert_park,Albert Park Grand Prix Circuit,22.0,3.0,3,15.0,button,Jenson,Button,19-01-1980,British,mclaren,McLaren,British,10,57,Finished,Melbourne,Australia,-37.8497,144.968,0
1247,2014,1,Australian Grand Prix,16-03-2014,albert_park,Albert Park Grand Prix Circuit,20.0,2.0,2,18.0,kevin_magnussen,Kevin,Magnussen,05-10-1992,Danish,mclaren,McLaren,British,4,57,Finished,Melbourne,Australia,-37.8497,144.968,0
2206,2014,1,Australian Grand Prix,16-03-2014,albert_park,Albert Park Grand Prix Circuit,14.0,4.0,4,12.0,alonso,Fernando,Alonso,29-07-1981,Spanish,ferrari,Ferrari,Italian,5,57,Finished,Melbourne,Australia,-37.8497,144.968,0
2207,2014,1,Australian Grand Prix,16-03-2014,albert_park,Albert Park Grand Prix Circuit,7.0,7.0,7,6.0,raikkonen,Kimi,RÃ_ikkÃ¶nen,17-10-1979,Finnish,ferrari,Ferrari,Italian,11,57,Finished,Melbourne,Australia,-37.8497,144.968,0
3293,2014,1,Australian Grand Prix,16-03-2014,albert_park,Albert Park Grand Prix Circuit,6.0,1.0,1,25.0,rosberg,Nico,Rosberg,27-06-1985,German,mercedes,Mercedes,German,3,57,Finished,Melbourne,Australia,-37.8497,144.968,1
3639,2014,1,Australian Grand Prix,16-03-2014,albert_park,Albert Park Grand Prix Circuit,25.0,8.0,8,4.0,vergne,Jean-Ã‰ric,Vergne,25-04-1990,French,toro_rosso,Toro Rosso,Italian,6,57,Finished,Melbourne,Australia,-37.8497,144.968,0
3640,2014,1,Australian Grand Prix,16-03-2014,albert_park,Albert Park Grand Prix Circuit,26.0,9.0,9,2.0,kvyat,Daniil,Kvyat,26-04-1994,Russian,toro_rosso,Toro Rosso,Italian,8,57,Finished,Melbourne,Australia,-37.8497,144.968,0
3761,2014,1,Australian Grand Prix,16-03-2014,albert_park,Albert Park Grand Prix Circuit,27.0,6.0,6,8.0,hulkenberg,Nico,HÃ_lkenberg,19-08-1987,German,force_india,Force India,Indian,7,57,Finished,Melbourne,Australia,-37.8497,144.968,0
3762,2014,1,Australian Grand Prix,16-03-2014,albert_park,Albert Park Grand Prix Circuit,11.0,10.0,10,1.0,perez,Sergio,PÃ©rez,26-01-1990,Mexican,force_india,Force India,Indian,16,57,Finished,Melbourne,Australia,-37.8497,144.968,0
6526,2014,1,Australian Grand Prix,16-03-2014,albert_park,Albert Park Grand Prix Circuit,19.0,,R,0.0,massa,Felipe,Massa,25-04-1981,Brazilian,williams,Williams,British,9,0,Collision,Melbourne,Australia,-37.8497,144.968,0
6939,2014,1,Australian Grand Prix,16-03-2014,albert_park,Albert Park Grand Prix Circuit,10.0,,R,0.0,kobayashi,Kamui,Kobayashi,13-09-1986,Japanese,caterham,Caterham,Malaysian,14,0,Collision,Melbourne,Australia,-37.8497,144.968,0
8748,2014,1,Australian Grand Prix,16-03-2014,albert_park,Albert Park Grand Prix Circuit,99.0,11.0,11,0.0,sutil,Adrian,Sutil,11-01-1983,German,sauber,Sauber,Swiss,13,56,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
8749,2014,1,Australian Grand Prix,16-03-2014,albert_park,Albert Park Grand Prix Circuit,21.0,12.0,12,0.0,gutierrez,Esteban,GutiÃ©rrez,05-08-1991,Mexican,sauber,Sauber,Swiss,20,56,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
11819,2014,1,Australian Grand Prix,16-03-2014,albert_park,Albert Park Grand Prix Circuit,44.0,,R,0.0,hamilton,Lewis,Hamilton,07-01-1985,British,mercedes,Mercedes,German,1,2,Engine,Melbourne,Australia,-37.8497,144.968,1
11886,2014,1,Australian Grand Prix,16-03-2014,albert_park,Albert Park Grand Prix Circuit,1.0,,R,0.0,vettel,Sebastian,Vettel,03-07-1987,German,red_bull,Red Bull,Austrian,12,3,Engine,Melbourne,Australia,-37.8497,144.968,0
13414,2014,1,Australian Grand Prix,16-03-2014,albert_park,Albert Park Grand Prix Circuit,4.0,13.0,13,0.0,chilton,Max,Chilton,21-04-1991,British,marussia,Marussia,Russian,17,55,+2 Laps,Melbourne,Australia,-37.8497,144.968,0
17565,2014,1,Australian Grand Prix,16-03-2014,albert_park,Albert Park Grand Prix Circuit,3.0,,D,0.0,ricciardo,Daniel,Ricciardo,01-07-1989,Australian,red_bull,Red Bull,Austrian,2,57,Disqualified,Melbourne,Australia,-37.8497,144.968,0
18398,2014,1,Australian Grand Prix,16-03-2014,albert_park,Albert Park Grand Prix Circuit,9.0,,R,0.0,ericsson,Marcus,Ericsson,02-09-1990,Swedish,caterham,Caterham,Malaysian,19,27,Oil pressure,Melbourne,Australia,-37.8497,144.968,0
20806,2014,1,Australian Grand Prix,16-03-2014,albert_park,Albert Park Grand Prix Circuit,17.0,,N,0.0,jules_bianchi,Jules,Bianchi,03-08-1989,French,marussia,Marussia,Russian,18,49,+8 Laps,Melbourne,Australia,-37.8497,144.968,0
