Id,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverRef,givenName,familyName,dateOfBirth,nationality,constructorRef,name_x,nationality.1,results.grid,results.laps,results.status,location,country,lat,lng,wins
2997,1961,1,Monaco Grand Prix,14-05-1961,monaco,Circuit de Monaco,36.0,2.0,2,6.0,ginther,Richie,Ginther,05-08-1930,American,ferrari,Ferrari,Italian,2,100,Finished,Monte-Carlo,Monaco,43.7347,7.42056,0
2998,1961,1,Monaco Grand Prix,14-05-1961,monaco,Circuit de Monaco,38.0,3.0,3,4.0,phil_hill,Phil,Hill,20-04-1927,American,ferrari,Ferrari,Italian,5,100,Finished,Monte-Carlo,Monaco,43.7347,7.42056,0
5548,1961,1,Monaco Grand Prix,14-05-1961,monaco,Circuit de Monaco,20.0,1.0,1,9.0,moss,Stirling,Moss,17-09-1929,British,lotus-climax,Lotus-Climax,British,1,100,Finished,Monte-Carlo,Monaco,43.7347,7.42056,1
12713,1961,1,Monaco Grand Prix,14-05-1961,monaco,Circuit de Monaco,16.0,13.0,13,0.0,brooks,Tony,Brooks,25-02-1932,British,brm,BRM,British,8,54,Engine,Monte-Carlo,Monaco,43.7347,7.42056,0
12914,1961,1,Monaco Grand Prix,14-05-1961,monaco,Circuit de Monaco,22.0,11.0,11,0.0,surtees,John,Surtees,11-02-1934,British,cooper-climax,Cooper-Climax,British,12,68,Engine,Monte-Carlo,Monaco,43.7347,7.42056,0
14391,1961,1,Monaco Grand Prix,14-05-1961,monaco,Circuit de Monaco,4.0,5.0,5,2.0,gurney,Dan,Gurney,13-04-1931,American,porsche,Porsche,German,11,98,+2 Laps,Monte-Carlo,Monaco,43.7347,7.42056,0
15251,1961,1,Monaco Grand Prix,14-05-1961,monaco,Circuit de Monaco,40.0,4.0,4,3.0,trips,Wolfgang,von Trips,04-05-1928,German,ferrari,Ferrari,Italian,6,98,Accident,Monte-Carlo,Monaco,43.7347,7.42056,0
16040,1961,1,Monaco Grand Prix,14-05-1961,monaco,Circuit de Monaco,24.0,,R,0.0,jack_brabham,Jack,Brabham,02-04-1926,Australian,cooper-climax,Cooper-Climax,British,21,38,Ignition,Monte-Carlo,Monaco,43.7347,7.42056,0
16202,1961,1,Monaco Grand Prix,14-05-1961,monaco,Circuit de Monaco,42.0,7.0,7,0.0,trintignant,Maurice,Trintignant,30-10-1917,French,cooper-maserati,Cooper-Maserati,British,16,95,+5 Laps,Monte-Carlo,Monaco,43.7347,7.42056,0
16211,1961,1,Monaco Grand Prix,14-05-1961,monaco,Circuit de Monaco,26.0,6.0,6,1.0,mclaren,Bruce,McLaren,30-08-1937,New Zealander,cooper-climax,Cooper-Climax,British,7,95,+5 Laps,Monte-Carlo,Monaco,43.7347,7.42056,0
