Id,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverRef,givenName,familyName,dateOfBirth,nationality,constructorRef,name_x,nationality.1,results.grid,results.laps,results.status,location,country,lat,lng,wins
114,2001,1,Australian Grand Prix,04-03-2001,albert_park,Albert Park Grand Prix Circuit,9.0,7.0,7,0.0,panis,Olivier,Panis,02-09-1966,French,bar,BAR,British,9,58,Finished,Melbourne,Australia,-37.8497,144.968,0
1591,2001,1,Australian Grand Prix,04-03-2001,albert_park,Albert Park Grand Prix Circuit,4.0,2.0,2,6.0,coulthard,David,Coulthard,27-03-1971,British,mclaren,McLaren,British,6,58,Finished,Melbourne,Australia,-37.8497,144.968,0
2045,2001,1,Australian Grand Prix,04-03-2001,albert_park,Albert Park Grand Prix Circuit,2.0,3.0,3,4.0,barrichello,Rubens,Barrichello,23-05-1972,Brazilian,ferrari,Ferrari,Italian,2,58,Finished,Melbourne,Australia,-37.8497,144.968,1
2046,2001,1,Australian Grand Prix,04-03-2001,albert_park,Albert Park Grand Prix Circuit,1.0,1.0,1,10.0,michael_schumacher,Michael,Schumacher,03-01-1969,German,ferrari,Ferrari,Italian,1,58,Finished,Melbourne,Australia,-37.8497,144.968,1
3078,2001,1,Australian Grand Prix,04-03-2001,albert_park,Albert Park Grand Prix Circuit,11.0,5.0,5,2.0,frentzen,Heinz-Harald,Frentzen,18-05-1967,German,jordan,Jordan,Irish,4,58,Finished,Melbourne,Australia,-37.8497,144.968,0
3882,2001,1,Australian Grand Prix,04-03-2001,albert_park,Albert Park Grand Prix Circuit,16.0,4.0,4,3.0,heidfeld,Nick,Heidfeld,10-05-1977,German,sauber,Sauber,Swiss,10,58,Finished,Melbourne,Australia,-37.8497,144.968,0
3883,2001,1,Australian Grand Prix,04-03-2001,albert_park,Albert Park Grand Prix Circuit,17.0,6.0,6,1.0,raikkonen,Kimi,RÃ_ikkÃ¶nen,17-10-1979,Finnish,sauber,Sauber,Swiss,13,58,Finished,Melbourne,Australia,-37.8497,144.968,0
6458,2001,1,Australian Grand Prix,04-03-2001,albert_park,Albert Park Grand Prix Circuit,10.0,,R,0.0,villeneuve,Jacques,Villeneuve,09-04-1971,Canadian,bar,BAR,British,8,4,Collision,Melbourne,Australia,-37.8497,144.968,0
8320,2001,1,Australian Grand Prix,04-03-2001,albert_park,Albert Park Grand Prix Circuit,22.0,9.0,9,0.0,alesi,Jean,Alesi,11-06-1964,French,prost,Prost,French,14,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
9118,2001,1,Australian Grand Prix,04-03-2001,albert_park,Albert Park Grand Prix Circuit,18.0,11.0,11,0.0,irvine,Eddie,Irvine,10-11-1965,British,jaguar,Jaguar,British,12,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
9119,2001,1,Australian Grand Prix,04-03-2001,albert_park,Albert Park Grand Prix Circuit,19.0,8.0,8,0.0,burti,Luciano,Burti,05-03-1975,Brazilian,jaguar,Jaguar,British,21,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
9368,2001,1,Australian Grand Prix,04-03-2001,albert_park,Albert Park Grand Prix Circuit,14.0,10.0,10,0.0,verstappen,Jos,Verstappen,04-03-1972,Dutch,arrows,Arrows,British,15,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
10823,2001,1,Australian Grand Prix,04-03-2001,albert_park,Albert Park Grand Prix Circuit,15.0,,R,0.0,bernoldi,Enrique,Bernoldi,19-10-1978,Brazilian,arrows,Arrows,British,18,2,Spun off,Melbourne,Australia,-37.8497,144.968,0
11698,2001,1,Australian Grand Prix,04-03-2001,albert_park,Albert Park Grand Prix Circuit,12.0,,R,0.0,trulli,Jarno,Trulli,13-07-1974,Italian,jordan,Jordan,Irish,7,38,Engine,Melbourne,Australia,-37.8497,144.968,0
