Id,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverRef,givenName,familyName,dateOfBirth,nationality,constructorRef,name_x,nationality.1,results.grid,results.laps,results.status,location,country,lat,lng,wins
5519,1967,1,South African Grand Prix,02-01-1967,kyalami,Kyalami,4.0,1.0,1,9.0,rodriguez,Pedro,RodrÌ_guez,18-01-1940,Mexican,cooper-maserati,Cooper-Maserati,British,4,80,Finished,Midrand,South Africa,-25.9894,28.0767,1
5686,1967,1,South African Grand Prix,02-01-1967,kyalami,Kyalami,17.0,2.0,2,6.0,love,John,Love,07-12-1924,Rhodesian,cooper-climax,Cooper-Climax,British,5,80,Finished,Midrand,South Africa,-25.9894,28.0767,0
7225,1967,1,South African Grand Prix,02-01-1967,kyalami,Kyalami,11.0,3.0,3,4.0,surtees,John,Surtees,11-02-1934,British,honda,Honda,Japanese,6,79,+1 Lap,Midrand,South Africa,-25.9894,28.0767,0
11205,1967,1,South African Grand Prix,02-01-1967,kyalami,Kyalami,6.0,,R,0.0,spence,Mike,Spence,30-12-1936,British,brm,BRM,British,13,31,Oil leak,Midrand,South Africa,-25.9894,28.0767,0
12749,1967,1,South African Grand Prix,02-01-1967,kyalami,Kyalami,5.0,,R,0.0,stewart,Jackie,Stewart,11-06-1939,British,brm,BRM,British,9,2,Engine,Midrand,South Africa,-25.9894,28.0767,0
12825,1967,1,South African Grand Prix,02-01-1967,kyalami,Kyalami,12.0,,R,0.0,siffert,Jo,Siffert,07-07-1936,Swiss,cooper-maserati,Cooper-Maserati,British,16,41,Engine,Midrand,South Africa,-25.9894,28.0767,1
12826,1967,1,South African Grand Prix,02-01-1967,kyalami,Kyalami,3.0,,R,0.0,rindt,Jochen,Rindt,18-04-1942,Austrian,cooper-maserati,Cooper-Maserati,British,7,38,Engine,Midrand,South Africa,-25.9894,28.0767,1
12827,1967,1,South African Grand Prix,02-01-1967,kyalami,Kyalami,15.0,,R,0.0,bonnier,Jo,Bonnier,31-01-1930,Swedish,cooper-maserati,Cooper-Maserati,British,12,30,Engine,Midrand,South Africa,-25.9894,28.0767,1
12844,1967,1,South African Grand Prix,02-01-1967,kyalami,Kyalami,7.0,,R,0.0,clark,Jim,Clark,04-03-1936,British,lotus-brm,Lotus-BRM,British,3,22,Engine,Midrand,South Africa,-25.9894,28.0767,0
14346,1967,1,South African Grand Prix,02-01-1967,kyalami,Kyalami,2.0,4.0,4,3.0,hulme,Denny,Hulme,18-06-1936,New Zealander,brabham-repco,Brabham-Repco,British,2,78,+2 Laps,Midrand,South Africa,-25.9894,28.0767,0
