Id,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverRef,givenName,familyName,dateOfBirth,nationality,constructorRef,name_x,nationality.1,results.grid,results.laps,results.status,location,country,lat,lng,wins
40,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,12.0,4.0,4,5.0,button,Jenson,Button,19-01-1980,British,honda,Honda,Japanese,3,57,Finished,Sakhir,Bahrain,26.0325,50.5106,0
208,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,1.0,1.0,1,10.0,alonso,Fernando,Alonso,29-07-1981,Spanish,renault,Renault,French,4,57,Finished,Sakhir,Bahrain,26.0325,50.5106,1
633,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,10.0,7.0,7,2.0,rosberg,Nico,Rosberg,27-06-1985,German,williams,Williams,British,12,57,Finished,Sakhir,Bahrain,26.0325,50.5106,0
634,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,9.0,6.0,6,3.0,webber,Mark,Webber,27-08-1976,Australian,williams,Williams,British,7,57,Finished,Sakhir,Bahrain,26.0325,50.5106,0
1458,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,3.0,3.0,3,6.0,raikkonen,Kimi,RÌ_ikkÌ¦nen,17-10-1979,Finnish,mclaren,McLaren,British,22,57,Finished,Sakhir,Bahrain,26.0325,50.5106,0
1459,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,4.0,5.0,5,4.0,montoya,Juan,Pablo Montoya,20-09-1975,Colombian,mclaren,McLaren,British,5,57,Finished,Sakhir,Bahrain,26.0325,50.5106,0
2541,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,6.0,9.0,9,0.0,massa,Felipe,Massa,25-04-1981,Brazilian,ferrari,Ferrari,Italian,2,57,Finished,Sakhir,Bahrain,26.0325,50.5106,0
2542,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,5.0,2.0,2,8.0,michael_schumacher,Michael,Schumacher,03-01-1969,German,ferrari,Ferrari,Italian,1,57,Finished,Sakhir,Bahrain,26.0325,50.5106,0
3598,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,20.0,11.0,11,0.0,liuzzi,Vitantonio,Liuzzi,06-08-1980,Italian,toro_rosso,Toro Rosso,Italian,15,57,Finished,Sakhir,Bahrain,26.0325,50.5106,0
4378,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,14.0,10.0,10,0.0,coulthard,David,Coulthard,27-03-1971,British,red_bull,Red Bull,Austrian,13,57,Finished,Sakhir,Bahrain,26.0325,50.5106,0
4379,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,15.0,8.0,8,1.0,klien,Christian,Klien,07-02-1983,Austrian,red_bull,Red Bull,Austrian,8,57,Finished,Sakhir,Bahrain,26.0325,50.5106,0
7193,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,11.0,15.0,15,0.0,barrichello,Rubens,Barrichello,23-05-1972,Brazilian,honda,Honda,Japanese,6,56,+1 Lap,Sakhir,Bahrain,26.0325,50.5106,0
8215,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,8.0,16.0,16,0.0,trulli,Jarno,Trulli,13-07-1974,Italian,toyota,Toyota,Japanese,14,56,+1 Lap,Sakhir,Bahrain,26.0325,50.5106,0
8216,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,7.0,14.0,14,0.0,ralf_schumacher,Ralf,Schumacher,30-06-1975,German,toyota,Toyota,Japanese,17,56,+1 Lap,Sakhir,Bahrain,26.0325,50.5106,0
8534,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,21.0,13.0,13,0.0,speed,Scott,Speed,24-01-1983,American,toro_rosso,Toro Rosso,Italian,16,56,+1 Lap,Sakhir,Bahrain,26.0325,50.5106,0
9011,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,16.0,12.0,12,0.0,heidfeld,Nick,Heidfeld,10-05-1977,German,bmw_sauber,BMW Sauber,German,10,56,+1 Lap,Sakhir,Bahrain,26.0325,50.5106,0
11881,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,17.0,,R,0.0,villeneuve,Jacques,Villeneuve,09-04-1971,Canadian,bmw_sauber,BMW Sauber,German,11,29,Engine,Sakhir,Bahrain,26.0325,50.5106,0
13592,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,18.0,17.0,17,0.0,monteiro,Tiago,Monteiro,24-07-1976,Portuguese,mf1,MF1,Russian,19,55,+2 Laps,Sakhir,Bahrain,26.0325,50.5106,0
14507,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,2.0,,R,0.0,fisichella,Giancarlo,Fisichella,14-01-1973,Italian,renault,Renault,French,9,21,Hydraulics,Sakhir,Bahrain,26.0325,50.5106,1
14644,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,23.0,,R,0.0,ide,Yuji,Ide,21-01-1975,Japanese,super_aguri,Super Aguri,Japanese,21,35,Mechanical,Sakhir,Bahrain,26.0325,50.5106,0
16938,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,22.0,18.0,18,0.0,sato,Takuma,Sato,28-01-1977,Japanese,super_aguri,Super Aguri,Japanese,20,53,+4 Laps,Sakhir,Bahrain,26.0325,50.5106,0
19216,2006,1,Bahrain Grand Prix,12-03-2006,bahrain,Bahrain International Circuit,19.0,,R,0.0,albers,Christijan,Albers,16-04-1979,Dutch,mf1,MF1,Russian,18,0,Driveshaft,Sakhir,Bahrain,26.0325,50.5106,0
34,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,12.0,3.0,3,6.0,button,Jenson,Button,19-01-1980,British,honda,Honda,Japanese,2,56,Finished,Kuala Lumpur,Malaysia,2.76083,101.738,0
194,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,1.0,2.0,2,8.0,alonso,Fernando,Alonso,29-07-1981,Spanish,renault,Renault,French,7,56,Finished,Kuala Lumpur,Malaysia,2.76083,101.738,2
195,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,2.0,1.0,1,10.0,fisichella,Giancarlo,Fisichella,14-01-1973,Italian,renault,Renault,French,1,56,Finished,Kuala Lumpur,Malaysia,2.76083,101.738,2
1449,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,4.0,4.0,4,5.0,montoya,Juan,Pablo Montoya,20-09-1975,Colombian,mclaren,McLaren,British,5,56,Finished,Kuala Lumpur,Malaysia,2.76083,101.738,0
2538,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,6.0,5.0,5,4.0,massa,Felipe,Massa,25-04-1981,Brazilian,ferrari,Ferrari,Italian,21,56,Finished,Kuala Lumpur,Malaysia,2.76083,101.738,0
2539,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,5.0,6.0,6,3.0,michael_schumacher,Michael,Schumacher,03-01-1969,German,ferrari,Ferrari,Italian,14,56,Finished,Kuala Lumpur,Malaysia,2.76083,101.738,0
3157,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,7.0,8.0,8,1.0,ralf_schumacher,Ralf,Schumacher,30-06-1975,German,toyota,Toyota,Japanese,22,56,Finished,Kuala Lumpur,Malaysia,2.76083,101.738,0
4061,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,17.0,7.0,7,2.0,villeneuve,Jacques,Villeneuve,09-04-1971,Canadian,bmw_sauber,BMW Sauber,German,10,56,Finished,Kuala Lumpur,Malaysia,2.76083,101.738,0
7189,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,11.0,10.0,10,0.0,barrichello,Rubens,Barrichello,23-05-1972,Brazilian,honda,Honda,Japanese,20,55,+1 Lap,Kuala Lumpur,Malaysia,2.76083,101.738,0
8211,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,8.0,9.0,9,0.0,trulli,Jarno,Trulli,13-07-1974,Italian,toyota,Toyota,Japanese,9,55,+1 Lap,Kuala Lumpur,Malaysia,2.76083,101.738,0
11362,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,10.0,,R,0.0,rosberg,Nico,Rosberg,27-06-1985,German,williams,Williams,British,3,6,Engine,Kuala Lumpur,Malaysia,2.76083,101.738,0
11880,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,16.0,,R,0.0,heidfeld,Nick,Heidfeld,10-05-1977,German,bmw_sauber,BMW Sauber,German,11,48,Engine,Kuala Lumpur,Malaysia,2.76083,101.738,0
13438,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,20.0,11.0,11,0.0,liuzzi,Vitantonio,Liuzzi,06-08-1980,Italian,toro_rosso,Toro Rosso,Italian,13,54,+2 Laps,Kuala Lumpur,Malaysia,2.76083,101.738,0
13590,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,19.0,12.0,12,0.0,albers,Christijan,Albers,16-04-1979,Dutch,mf1,MF1,Russian,15,54,+2 Laps,Kuala Lumpur,Malaysia,2.76083,101.738,0
13591,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,18.0,13.0,13,0.0,monteiro,Tiago,Monteiro,24-07-1976,Portuguese,mf1,MF1,Russian,16,54,+2 Laps,Kuala Lumpur,Malaysia,2.76083,101.738,0
14515,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,9.0,,R,0.0,webber,Mark,Webber,27-08-1976,Australian,williams,Williams,British,4,15,Hydraulics,Kuala Lumpur,Malaysia,2.76083,101.738,0
14598,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,14.0,,R,0.0,coulthard,David,Coulthard,27-03-1971,British,red_bull,Red Bull,Austrian,19,10,Hydraulics,Kuala Lumpur,Malaysia,2.76083,101.738,0
14599,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,15.0,,R,0.0,klien,Christian,Klien,07-02-1983,Austrian,red_bull,Red Bull,Austrian,8,26,Hydraulics,Kuala Lumpur,Malaysia,2.76083,101.738,0
14643,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,23.0,,R,0.0,ide,Yuji,Ide,21-01-1975,Japanese,super_aguri,Super Aguri,Japanese,18,33,Mechanical,Kuala Lumpur,Malaysia,2.76083,101.738,0
15131,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,3.0,,R,0.0,raikkonen,Kimi,RÌ_ikkÌ¦nen,17-10-1979,Finnish,mclaren,McLaren,British,6,0,Accident,Kuala Lumpur,Malaysia,2.76083,101.738,0
17913,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,21.0,,R,0.0,speed,Scott,Speed,24-01-1983,American,toro_rosso,Toro Rosso,Italian,12,41,Clutch,Kuala Lumpur,Malaysia,2.76083,101.738,0
18620,2006,2,Malaysian Grand Prix,19-03-2006,sepang,Sepang International Circuit,22.0,14.0,14,0.0,sato,Takuma,Sato,28-01-1977,Japanese,super_aguri,Super Aguri,Japanese,17,53,+3 Laps,Kuala Lumpur,Malaysia,2.76083,101.738,0
32,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,11.0,7.0,7,2.0,barrichello,Rubens,Barrichello,23-05-1972,Brazilian,honda,Honda,Japanese,16,57,Finished,Melbourne,Australia,-37.8497,144.968,0
188,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,1.0,1.0,1,10.0,alonso,Fernando,Alonso,29-07-1981,Spanish,renault,Renault,French,3,57,Finished,Melbourne,Australia,-37.8497,144.968,3
189,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,2.0,5.0,5,4.0,fisichella,Giancarlo,Fisichella,14-01-1973,Italian,renault,Renault,French,2,57,Finished,Melbourne,Australia,-37.8497,144.968,3
1443,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,3.0,2.0,2,8.0,raikkonen,Kimi,RÌ_ikkÌ¦nen,17-10-1979,Finnish,mclaren,McLaren,British,4,57,Finished,Melbourne,Australia,-37.8497,144.968,0
3151,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,7.0,3.0,3,6.0,ralf_schumacher,Ralf,Schumacher,30-06-1975,German,toyota,Toyota,Japanese,6,57,Finished,Melbourne,Australia,-37.8497,144.968,0
3597,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,21.0,9.0,9,0.0,speed,Scott,Speed,24-01-1983,American,toro_rosso,Toro Rosso,Italian,18,57,Finished,Melbourne,Australia,-37.8497,144.968,0
4055,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,16.0,4.0,4,5.0,heidfeld,Nick,Heidfeld,10-05-1977,German,bmw_sauber,BMW Sauber,German,8,57,Finished,Melbourne,Australia,-37.8497,144.968,0
4056,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,17.0,6.0,6,3.0,villeneuve,Jacques,Villeneuve,09-04-1971,Canadian,bmw_sauber,BMW Sauber,German,19,57,Finished,Melbourne,Australia,-37.8497,144.968,0
4370,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,14.0,8.0,8,1.0,coulthard,David,Coulthard,27-03-1971,British,red_bull,Red Bull,Austrian,11,57,Finished,Melbourne,Australia,-37.8497,144.968,0
7185,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,12.0,10.0,10,0.0,button,Jenson,Button,19-01-1980,British,honda,Honda,Japanese,1,56,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
9258,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,19.0,11.0,11,0.0,albers,Christijan,Albers,16-04-1979,Dutch,mf1,MF1,Russian,17,56,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
13549,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,22.0,12.0,12,0.0,sato,Takuma,Sato,28-01-1977,Japanese,super_aguri,Super Aguri,Japanese,21,55,+2 Laps,Melbourne,Australia,-37.8497,144.968,0
14648,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,18.0,,R,0.0,monteiro,Tiago,Monteiro,24-07-1976,Portuguese,mf1,MF1,Russian,20,39,Mechanical,Melbourne,Australia,-37.8497,144.968,0
15090,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,10.0,,R,0.0,rosberg,Nico,Rosberg,27-06-1985,German,williams,Williams,British,14,0,Accident,Melbourne,Australia,-37.8497,144.968,0
15201,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,6.0,,R,0.0,massa,Felipe,Massa,25-04-1981,Brazilian,ferrari,Ferrari,Italian,15,0,Accident,Melbourne,Australia,-37.8497,144.968,0
15202,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,5.0,,R,0.0,michael_schumacher,Michael,Schumacher,03-01-1969,German,ferrari,Ferrari,Italian,10,32,Accident,Melbourne,Australia,-37.8497,144.968,0
15274,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,8.0,,R,0.0,trulli,Jarno,Trulli,13-07-1974,Italian,toyota,Toyota,Japanese,9,0,Accident,Melbourne,Australia,-37.8497,144.968,0
15312,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,20.0,,R,0.0,liuzzi,Vitantonio,Liuzzi,06-08-1980,Italian,toro_rosso,Toro Rosso,Italian,12,37,Accident,Melbourne,Australia,-37.8497,144.968,0
15380,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,15.0,,R,0.0,klien,Christian,Klien,07-02-1983,Austrian,red_bull,Red Bull,Austrian,13,4,Accident,Melbourne,Australia,-37.8497,144.968,0
17251,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,4.0,,R,0.0,montoya,Juan,Pablo Montoya,20-09-1975,Colombian,mclaren,McLaren,British,5,46,Electrical,Melbourne,Australia,-37.8497,144.968,0
18114,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,9.0,,R,0.0,webber,Mark,Webber,27-08-1976,Australian,williams,Williams,British,7,22,Transmission,Melbourne,Australia,-37.8497,144.968,0
18619,2006,3,Australian Grand Prix,02-04-2006,albert_park,Albert Park Grand Prix Circuit,23.0,13.0,13,0.0,ide,Yuji,Ide,21-01-1975,Japanese,super_aguri,Super Aguri,Japanese,22,54,+3 Laps,Melbourne,Australia,-37.8497,144.968,0
67,2006,4,San Marino Grand Prix,23-04-2006,imola,Autodromo Enzo e Dino Ferrari,12.0,7.0,7,2.0,button,Jenson,Button,19-01-1980,British,honda,Honda,Japanese,2,62,Finished,Imola,Italy,44.3439,11.7167,0
68,2006,4,San Marino Grand Prix,23-04-2006,imola,Autodromo Enzo e Dino Ferrari,11.0,10.0,10,0.0,barrichello,Rubens,Barrichello,23-05-1972,Brazilian,honda,Honda,Japanese,3,62,Finished,Imola,Italy,44.3439,11.7167,0
281,2006,4,San Marino Grand Prix,23-04-2006,imola,Autodromo Enzo e Dino Ferrari,1.0,2.0,2,8.0,alonso,Fernando,Alonso,29-07-1981,Spanish,renault,Renault,French,5,62,Finished,Imola,Italy,44.3439,11.7167,3
282,2006,4,San Marino Grand Prix,23-04-2006,imola,Autodromo Enzo e Dino Ferrari,2.0,8.0,8,1.0,fisichella,Giancarlo,Fisichella,14-01-1973,Italian,renault,Renault,French,11,62,Finished,Imola,Italy,44.3439,11.7167,3
