Id,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverRef,givenName,familyName,dateOfBirth,nationality,constructorRef,name_x,nationality.1,results.grid,results.laps,results.status,location,country,lat,lng,wins
1592,1998,1,Australian Grand Prix,08-03-1998,albert_park,Albert Park Grand Prix Circuit,7.0,2.0,2,6.0,coulthard,David,Coulthard,27-03-1971,British,mclaren,McLaren,British,2,58,Finished,Melbourne,Australia,-37.8497,144.968,1
1593,1998,1,Australian Grand Prix,08-03-1998,albert_park,Albert Park Grand Prix Circuit,8.0,1.0,1,10.0,hakkinen,Mika,HÃ_kkinen,28-09-1968,Finnish,mclaren,McLaren,British,1,58,Finished,Melbourne,Australia,-37.8497,144.968,1
5914,1998,1,Australian Grand Prix,08-03-1998,albert_park,Albert Park Grand Prix Circuit,12.0,,R,0.0,trulli,Jarno,Trulli,13-07-1974,Italian,prost,Prost,French,15,26,Gearbox,Melbourne,Australia,-37.8497,144.968,0
6726,1998,1,Australian Grand Prix,08-03-1998,albert_park,Albert Park Grand Prix Circuit,10.0,,R,0.0,ralf_schumacher,Ralf,Schumacher,30-06-1975,German,jordan,Jordan,Irish,9,1,Collision,Melbourne,Australia,-37.8497,144.968,0
7422,1998,1,Australian Grand Prix,08-03-1998,albert_park,Albert Park Grand Prix Circuit,6.0,7.0,7,0.0,wurz,Alexander,Wurz,15-02-1974,Austrian,benetton,Benetton,Italian,11,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
7642,1998,1,Australian Grand Prix,08-03-1998,albert_park,Albert Park Grand Prix Circuit,1.0,5.0,5,2.0,villeneuve,Jacques,Villeneuve,09-04-1971,Canadian,williams,Williams,British,4,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
7643,1998,1,Australian Grand Prix,08-03-1998,albert_park,Albert Park Grand Prix Circuit,2.0,3.0,3,4.0,frentzen,Heinz-Harald,Frentzen,18-05-1967,German,williams,Williams,British,6,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
7965,1998,1,Australian Grand Prix,08-03-1998,albert_park,Albert Park Grand Prix Circuit,4.0,4.0,4,3.0,irvine,Eddie,Irvine,10-11-1965,British,ferrari,Ferrari,Italian,8,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
8181,1998,1,Australian Grand Prix,08-03-1998,albert_park,Albert Park Grand Prix Circuit,9.0,8.0,8,0.0,damon_hill,Damon,Hill,17-09-1960,British,jordan,Jordan,Irish,10,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
8288,1998,1,Australian Grand Prix,08-03-1998,albert_park,Albert Park Grand Prix Circuit,11.0,9.0,9,0.0,panis,Olivier,Panis,02-09-1966,French,prost,Prost,French,21,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
8887,1998,1,Australian Grand Prix,08-03-1998,albert_park,Albert Park Grand Prix Circuit,15.0,6.0,6,1.0,herbert,Johnny,Herbert,25-06-1964,British,sauber,Sauber,Swiss,5,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
11562,1998,1,Australian Grand Prix,08-03-1998,albert_park,Albert Park Grand Prix Circuit,3.0,,R,0.0,michael_schumacher,Michael,Schumacher,03-01-1969,German,ferrari,Ferrari,Italian,3,5,Engine,Melbourne,Australia,-37.8497,144.968,0
11865,1998,1,Australian Grand Prix,08-03-1998,albert_park,Albert Park Grand Prix Circuit,14.0,,R,0.0,alesi,Jean,Alesi,11-06-1964,French,sauber,Sauber,Swiss,12,41,Engine,Melbourne,Australia,-37.8497,144.968,0
21004,1998,1,Australian Grand Prix,08-03-1998,albert_park,Albert Park Grand Prix Circuit,5.0,,R,0.0,fisichella,Giancarlo,Fisichella,14-01-1973,Italian,benetton,Benetton,Italian,7,43,Broken wing,Melbourne,Australia,-37.8497,144.968,0
424,1998,2,Brazilian Grand Prix,29-03-1998,interlagos,AutÃ_dromo JosÃ© Carlos Pace,6.0,4.0,4,3.0,wurz,Alexander,Wurz,15-02-1974,Austrian,benetton,Benetton,Italian,5,72,Finished,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
1663,1998,2,Brazilian Grand Prix,29-03-1998,interlagos,AutÃ_dromo JosÃ© Carlos Pace,7.0,2.0,2,6.0,coulthard,David,Coulthard,27-03-1971,British,mclaren,McLaren,British,2,72,Finished,SÃ£o Paulo,Brazil,-23.7036,-46.6997,2
1664,1998,2,Brazilian Grand Prix,29-03-1998,interlagos,AutÃ_dromo JosÃ© Carlos Pace,8.0,1.0,1,10.0,hakkinen,Mika,HÃ_kkinen,28-09-1968,Finnish,mclaren,McLaren,British,1,72,Finished,SÃ£o Paulo,Brazil,-23.7036,-46.6997,2
2604,1998,2,Brazilian Grand Prix,29-03-1998,interlagos,AutÃ_dromo JosÃ© Carlos Pace,3.0,3.0,3,4.0,michael_schumacher,Michael,Schumacher,03-01-1969,German,ferrari,Ferrari,Italian,4,72,Finished,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
5882,1998,2,Brazilian Grand Prix,29-03-1998,interlagos,AutÃ_dromo JosÃ© Carlos Pace,18.0,,R,0.0,barrichello,Rubens,Barrichello,23-05-1972,Brazilian,stewart,Stewart,British,13,56,Gearbox,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
7443,1998,2,Brazilian Grand Prix,29-03-1998,interlagos,AutÃ_dromo JosÃ© Carlos Pace,5.0,6.0,6,1.0,fisichella,Giancarlo,Fisichella,14-01-1973,Italian,benetton,Benetton,Italian,7,71,+1 Lap,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
7650,1998,2,Brazilian Grand Prix,29-03-1998,interlagos,AutÃ_dromo JosÃ© Carlos Pace,1.0,7.0,7,0.0,villeneuve,Jacques,Villeneuve,09-04-1971,Canadian,williams,Williams,British,10,71,+1 Lap,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
7651,1998,2,Brazilian Grand Prix,29-03-1998,interlagos,AutÃ_dromo JosÃ© Carlos Pace,2.0,5.0,5,2.0,frentzen,Heinz-Harald,Frentzen,18-05-1967,German,williams,Williams,British,3,71,+1 Lap,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
7969,1998,2,Brazilian Grand Prix,29-03-1998,interlagos,AutÃ_dromo JosÃ© Carlos Pace,4.0,8.0,8,0.0,irvine,Eddie,Irvine,10-11-1965,British,ferrari,Ferrari,Italian,6,71,+1 Lap,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
8897,1998,2,Brazilian Grand Prix,29-03-1998,interlagos,AutÃ_dromo JosÃ© Carlos Pace,14.0,9.0,9,0.0,alesi,Jean,Alesi,11-06-1964,French,sauber,Sauber,Swiss,15,71,+1 Lap,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
