Id,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverRef,givenName,familyName,dateOfBirth,nationality,constructorRef,name_x,nationality.1,results.grid,results.laps,results.status,location,country,lat,lng,wins
818,2002,1,Australian Grand Prix,03-03-2002,albert_park,Albert Park Grand Prix Circuit,6.0,2.0,2,6.0,montoya,Juan,Pablo Montoya,20-09-1975,Colombian,williams,Williams,British,6,58,Finished,Melbourne,Australia,-37.8497,144.968,0
1448,2002,1,Australian Grand Prix,03-03-2002,albert_park,Albert Park Grand Prix Circuit,4.0,3.0,3,4.0,raikkonen,Kimi,RÌ_ikkÌ¦nen,17-10-1979,Finnish,mclaren,McLaren,British,5,58,Finished,Melbourne,Australia,-37.8497,144.968,0
2044,2002,1,Australian Grand Prix,03-03-2002,albert_park,Albert Park Grand Prix Circuit,1.0,1.0,1,10.0,michael_schumacher,Michael,Schumacher,03-01-1969,German,ferrari,Ferrari,Italian,2,58,Finished,Melbourne,Australia,-37.8497,144.968,1
5816,2002,1,Australian Grand Prix,03-03-2002,albert_park,Albert Park Grand Prix Circuit,3.0,,R,0.0,coulthard,David,Coulthard,27-03-1971,British,mclaren,McLaren,British,4,33,Gearbox,Melbourne,Australia,-37.8497,144.968,0
6537,2002,1,Australian Grand Prix,03-03-2002,albert_park,Albert Park Grand Prix Circuit,5.0,,R,0.0,ralf_schumacher,Ralf,Schumacher,30-06-1975,German,williams,Williams,British,3,0,Collision,Melbourne,Australia,-37.8497,144.968,0
6643,2002,1,Australian Grand Prix,03-03-2002,albert_park,Albert Park Grand Prix Circuit,2.0,,R,0.0,barrichello,Rubens,Barrichello,23-05-1972,Brazilian,ferrari,Ferrari,Italian,1,0,Collision,Melbourne,Australia,-37.8497,144.968,1
6742,2002,1,Australian Grand Prix,03-03-2002,albert_park,Albert Park Grand Prix Circuit,25.0,,R,0.0,mcnish,Allan,McNish,29-12-1969,British,toyota,Toyota,Japanese,16,0,Collision,Melbourne,Australia,-37.8497,144.968,0
9117,2002,1,Australian Grand Prix,03-03-2002,albert_park,Albert Park Grand Prix Circuit,16.0,4.0,4,3.0,irvine,Eddie,Irvine,10-11-1965,British,jaguar,Jaguar,British,19,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
13226,2002,1,Australian Grand Prix,03-03-2002,albert_park,Albert Park Grand Prix Circuit,24.0,6.0,6,1.0,salo,Mika,Salo,30-11-1966,Finnish,toyota,Toyota,Japanese,14,56,+2 Laps,Melbourne,Australia,-37.8497,144.968,0
13260,2002,1,Australian Grand Prix,03-03-2002,albert_park,Albert Park Grand Prix Circuit,23.0,5.0,5,2.0,webber,Mark,Webber,27-08-1976,Australian,minardi,Minardi,Italian,18,56,+2 Laps,Melbourne,Australia,-37.8497,144.968,0
16094,2002,1,Australian Grand Prix,03-03-2002,albert_park,Albert Park Grand Prix Circuit,17.0,8.0,8,0.0,rosa,Pedro,de la Rosa,24-02-1971,Spanish,jaguar,Jaguar,British,20,53,+5 Laps,Melbourne,Australia,-37.8497,144.968,0
18532,2002,1,Australian Grand Prix,03-03-2002,albert_park,Albert Park Grand Prix Circuit,22.0,7.0,7,0.0,yoong,Alex,Yoong,20-07-1976,Malaysian,minardi,Minardi,Italian,21,55,+3 Laps,Melbourne,Australia,-37.8497,144.968,0
139,2002,2,Malaysian Grand Prix,17-03-2002,sepang,Sepang International Circuit,15.0,4.0,4,3.0,button,Jenson,Button,19-01-1980,British,renault,Renault,French,8,56,Finished,Kuala Lumpur,Malaysia,2.76083,101.738,0
822,2002,2,Malaysian Grand Prix,17-03-2002,sepang,Sepang International Circuit,5.0,1.0,1,10.0,ralf_schumacher,Ralf,Schumacher,30-06-1975,German,williams,Williams,British,4,56,Finished,Kuala Lumpur,Malaysia,2.76083,101.738,1
823,2002,2,Malaysian Grand Prix,17-03-2002,sepang,Sepang International Circuit,6.0,2.0,2,6.0,montoya,Juan,Pablo Montoya,20-09-1975,Colombian,williams,Williams,British,2,56,Finished,Kuala Lumpur,Malaysia,2.76083,101.738,1
2053,2002,2,Malaysian Grand Prix,17-03-2002,sepang,Sepang International Circuit,1.0,3.0,3,4.0,michael_schumacher,Michael,Schumacher,03-01-1969,German,ferrari,Ferrari,Italian,1,56,Finished,Kuala Lumpur,Malaysia,2.76083,101.738,1
5930,2002,2,Malaysian Grand Prix,17-03-2002,sepang,Sepang International Circuit,22.0,,R,0.0,yoong,Alex,Yoong,20-07-1976,Malaysian,minardi,Minardi,Italian,22,29,Gearbox,Kuala Lumpur,Malaysia,2.76083,101.738,0
7252,2002,2,Malaysian Grand Prix,17-03-2002,sepang,Sepang International Circuit,11.0,8.0,8,0.0,villeneuve,Jacques,Villeneuve,09-04-1971,Canadian,bar,BAR,British,13,55,+1 Lap,Kuala Lumpur,Malaysia,2.76083,101.738,0
8279,2002,2,Malaysian Grand Prix,17-03-2002,sepang,Sepang International Circuit,25.0,7.0,7,0.0,mcnish,Allan,McNish,29-12-1969,British,toyota,Toyota,Japanese,19,55,+1 Lap,Kuala Lumpur,Malaysia,2.76083,101.738,0
8768,2002,2,Malaysian Grand Prix,17-03-2002,sepang,Sepang International Circuit,7.0,5.0,5,2.0,heidfeld,Nick,Heidfeld,10-05-1977,German,sauber,Sauber,Swiss,7,55,+1 Lap,Kuala Lumpur,Malaysia,2.76083,101.738,0
8769,2002,2,Malaysian Grand Prix,17-03-2002,sepang,Sepang International Circuit,8.0,6.0,6,1.0,massa,Felipe,Massa,25-04-1981,Brazilian,sauber,Sauber,Swiss,14,55,+1 Lap,Kuala Lumpur,Malaysia,2.76083,101.738,0
11436,2002,2,Malaysian Grand Prix,17-03-2002,sepang,Sepang International Circuit,4.0,,R,0.0,raikkonen,Kimi,RÌ_ikkÌ¦nen,17-10-1979,Finnish,mclaren,McLaren,British,5,24,Engine,Kuala Lumpur,Malaysia,2.76083,101.738,0
11437,2002,2,Malaysian Grand Prix,17-03-2002,sepang,Sepang International Circuit,3.0,,R,0.0,coulthard,David,Coulthard,27-03-1971,British,mclaren,McLaren,British,6,15,Engine,Kuala Lumpur,Malaysia,2.76083,101.738,0
11549,2002,2,Malaysian Grand Prix,17-03-2002,sepang,Sepang International Circuit,2.0,,R,0.0,barrichello,Rubens,Barrichello,23-05-1972,Brazilian,ferrari,Ferrari,Italian,3,39,Engine,Kuala Lumpur,Malaysia,2.76083,101.738,1
13191,2002,2,Malaysian Grand Prix,17-03-2002,sepang,Sepang International Circuit,10.0,9.0,9,0.0,sato,Takuma,Sato,28-01-1977,Japanese,jordan,Jordan,Irish,15,54,+2 Laps,Kuala Lumpur,Malaysia,2.76083,101.738,0
