Id,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverRef,givenName,familyName,dateOfBirth,nationality,constructorRef,name_x,nationality.1,results.grid,results.laps,results.status,location,country,lat,lng,wins
3017,1959,1,Monaco Grand Prix,10-05-1959,monaco,Circuit de Monaco,50.0,2.0,2,6.0,brooks,Tony,Brooks,25-02-1932,British,ferrari,Ferrari,Italian,4,100,Finished,Monte-Carlo,Monaco,43.7347,7.42056,0
5647,1959,1,Monaco Grand Prix,10-05-1959,monaco,Circuit de Monaco,24.0,1.0,1,9.0,jack_brabham,Jack,Brabham,02-04-1926,Australian,cooper-climax,Cooper-Climax,British,3,100,Finished,Monte-Carlo,Monaco,43.7347,7.42056,1
6425,1959,1,Monaco Grand Prix,10-05-1959,monaco,Circuit de Monaco,26.0,,R,0.0,gregory,Masten,Gregory,29-02-1932,American,cooper-climax,Cooper-Climax,British,11,6,Gearbox,Monte-Carlo,Monaco,43.7347,7.42056,1
6696,1959,1,Monaco Grand Prix,10-05-1959,monaco,Circuit de Monaco,52.0,,R,0.0,allison,Cliff,Allison,08-02-1932,British,ferrari,Ferrari,Italian,15,1,Collision,Monte-Carlo,Monaco,43.7347,7.42056,0
7070,1959,1,Monaco Grand Prix,10-05-1959,monaco,Circuit de Monaco,44.0,,R,0.0,halford,Bruce,Halford,18-05-1931,British,team_lotus,Team Lotus,British,16,1,Collision,Monte-Carlo,Monaco,43.7347,7.42056,0
7181,1959,1,Monaco Grand Prix,10-05-1959,monaco,Circuit de Monaco,6.0,,R,0.0,trips,Wolfgang,von Trips,04-05-1928,German,porsche,Porsche,German,12,1,Collision,Monte-Carlo,Monaco,43.7347,7.42056,0
11131,1959,1,Monaco Grand Prix,10-05-1959,monaco,Circuit de Monaco,20.0,,R,0.0,flockhart,Ron,Flockhart,16-06-1923,British,brm,BRM,British,10,64,Spun off,Monte-Carlo,Monaco,43.7347,7.42056,0
11670,1959,1,Monaco Grand Prix,10-05-1959,monaco,Circuit de Monaco,46.0,,R,0.0,behra,Jean,Behra,16-02-1921,French,ferrari,Ferrari,Italian,2,24,Engine,Monte-Carlo,Monaco,43.7347,7.42056,0
14367,1959,1,Monaco Grand Prix,10-05-1959,monaco,Circuit de Monaco,32.0,3.0,3,4.0,trintignant,Maurice,Trintignant,30-10-1917,French,cooper-climax,Cooper-Climax,British,6,98,+2 Laps,Monte-Carlo,Monaco,43.7347,7.42056,1
15838,1959,1,Monaco Grand Prix,10-05-1959,monaco,Circuit de Monaco,16.0,,R,0.0,schell,Harry,Schell,29-06-1921,American,brm,BRM,British,9,48,Accident,Monte-Carlo,Monaco,43.7347,7.42056,0
16844,1959,1,Monaco Grand Prix,10-05-1959,monaco,Circuit de Monaco,18.0,,R,0.0,bonnier,Jo,Bonnier,31-01-1930,Swedish,brm,BRM,British,7,44,Brakes,Monte-Carlo,Monaco,43.7347,7.42056,0
17195,1959,1,Monaco Grand Prix,10-05-1959,monaco,Circuit de Monaco,22.0,5.0,5,2.0,mclaren,Bruce,McLaren,30-08-1937,New Zealander,cooper-climax,Cooper-Climax,British,13,96,+4 Laps,Monte-Carlo,Monaco,43.7347,7.42056,1
