Id,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverRef,givenName,familyName,dateOfBirth,nationality,constructorRef,name_x,nationality.1,results.grid,results.laps,results.status,location,country,lat,lng,wins
475,1995,1,Brazilian Grand Prix,26-03-1995,interlagos,AutÃ_dromo JosÃ© Carlos Pace,1.0,1.0,1,10.0,michael_schumacher,Michael,Schumacher,03-01-1969,German,benetton,Benetton,Italian,2,71,Finished,SÃ£o Paulo,Brazil,-23.7036,-46.6997,1
799,1995,1,Brazilian Grand Prix,26-03-1995,interlagos,AutÃ_dromo JosÃ© Carlos Pace,6.0,2.0,2,6.0,coulthard,David,Coulthard,27-03-1971,British,williams,Williams,British,3,71,Finished,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
5782,1995,1,Brazilian Grand Prix,26-03-1995,interlagos,AutÃ_dromo JosÃ© Carlos Pace,5.0,,R,0.0,damon_hill,Damon,Hill,17-09-1960,British,williams,Williams,British,1,30,Gearbox,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
6254,1995,1,Brazilian Grand Prix,26-03-1995,interlagos,AutÃ_dromo JosÃ© Carlos Pace,16.0,,R,0.0,gachot,Bertrand,Gachot,23-12-1962,Belgian,pacific,Pacific,British,20,23,Gearbox,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
6499,1995,1,Brazilian Grand Prix,26-03-1995,interlagos,AutÃ_dromo JosÃ© Carlos Pace,2.0,,R,0.0,herbert,Johnny,Herbert,25-06-1964,British,benetton,Benetton,Italian,4,30,Collision,SÃ£o Paulo,Brazil,-23.7036,-46.6997,1
6953,1995,1,Brazilian Grand Prix,26-03-1995,interlagos,AutÃ_dromo JosÃ© Carlos Pace,26.0,,R,0.0,panis,Olivier,Panis,02-09-1966,French,ligier,Ligier,French,10,0,Collision,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
7829,1995,1,Brazilian Grand Prix,26-03-1995,interlagos,AutÃ_dromo JosÃ© Carlos Pace,8.0,4.0,4,3.0,hakkinen,Mika,HÃ_kkinen,28-09-1968,Finnish,mclaren,McLaren,British,7,70,+1 Lap,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
7830,1995,1,Brazilian Grand Prix,26-03-1995,interlagos,AutÃ_dromo JosÃ© Carlos Pace,7.0,6.0,6,1.0,blundell,Mark,Blundell,08-04-1966,British,mclaren,McLaren,British,9,70,+1 Lap,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
7982,1995,1,Brazilian Grand Prix,26-03-1995,interlagos,AutÃ_dromo JosÃ© Carlos Pace,27.0,5.0,5,2.0,alesi,Jean,Alesi,11-06-1964,French,ferrari,Ferrari,Italian,6,70,+1 Lap,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
7983,1995,1,Brazilian Grand Prix,26-03-1995,interlagos,AutÃ_dromo JosÃ© Carlos Pace,28.0,3.0,3,4.0,berger,Gerhard,Berger,27-08-1959,Austrian,ferrari,Ferrari,Italian,5,70,+1 Lap,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
10871,1995,1,Brazilian Grand Prix,26-03-1995,interlagos,AutÃ_dromo JosÃ© Carlos Pace,3.0,,R,0.0,katayama,Ukyo,Katayama,29-05-1963,Japanese,tyrrell,Tyrrell,British,11,15,Spun off,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
10982,1995,1,Brazilian Grand Prix,26-03-1995,interlagos,AutÃ_dromo JosÃ© Carlos Pace,22.0,,R,0.0,moreno,Roberto,Moreno,11-02-1959,Brazilian,forti,Forti,Italian,23,47,Spun off,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
13610,1995,1,Brazilian Grand Prix,26-03-1995,interlagos,AutÃ_dromo JosÃ© Carlos Pace,25.0,8.0,8,0.0,suzuki,Aguri,Suzuki,08-09-1960,Japanese,ligier,Ligier,French,15,69,+2 Laps,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
13747,1995,1,Brazilian Grand Prix,26-03-1995,interlagos,AutÃ_dromo JosÃ© Carlos Pace,4.0,7.0,7,0.0,salo,Mika,Salo,30-11-1966,Finnish,tyrrell,Tyrrell,British,12,69,+2 Laps,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
20955,1995,1,Brazilian Grand Prix,26-03-1995,interlagos,AutÃ_dromo JosÃ© Carlos Pace,21.0,10.0,10,0.0,diniz,Pedro,Diniz,22-05-1970,Brazilian,forti,Forti,Italian,25,64,+7 Laps,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
21159,1995,1,Brazilian Grand Prix,26-03-1995,interlagos,AutÃ_dromo JosÃ© Carlos Pace,17.0,9.0,9,0.0,montermini,Andrea,Montermini,30-05-1964,Italian,pacific,Pacific,British,22,65,+6 Laps,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
495,1995,2,Argentine Grand Prix,09-04-1995,galvez,AutÃ_dromo Juan y Oscar GÃ¡lvez,1.0,3.0,3,4.0,michael_schumacher,Michael,Schumacher,03-01-1969,German,benetton,Benetton,Italian,3,72,Finished,Buenos Aires,Argentina,-34.6943,-58.4593,1
806,1995,2,Argentine Grand Prix,09-04-1995,galvez,AutÃ_dromo Juan y Oscar GÃ¡lvez,5.0,1.0,1,10.0,damon_hill,Damon,Hill,17-09-1960,British,williams,Williams,British,2,72,Finished,Buenos Aires,Argentina,-34.6943,-58.4593,1
2683,1995,2,Argentine Grand Prix,09-04-1995,galvez,AutÃ_dromo Juan y Oscar GÃ¡lvez,27.0,2.0,2,6.0,alesi,Jean,Alesi,11-06-1964,French,ferrari,Ferrari,Italian,6,72,Finished,Buenos Aires,Argentina,-34.6943,-58.4593,0
6126,1995,2,Argentine Grand Prix,09-04-1995,galvez,AutÃ_dromo Juan y Oscar GÃ¡lvez,12.0,,R,0.0,verstappen,Jos,Verstappen,04-03-1972,Dutch,simtek,Simtek,British,14,23,Gearbox,Buenos Aires,Argentina,-34.6943,-58.4593,0
6616,1995,2,Argentine Grand Prix,09-04-1995,galvez,AutÃ_dromo Juan y Oscar GÃ¡lvez,8.0,,R,0.0,hakkinen,Mika,HÃ_kkinen,28-09-1968,Finnish,mclaren,McLaren,British,5,0,Collision,Buenos Aires,Argentina,-34.6943,-58.4593,0
6871,1995,2,Argentine Grand Prix,09-04-1995,galvez,AutÃ_dromo Juan y Oscar GÃ¡lvez,29.0,,R,0.0,wendlinger,Karl,Wendlinger,20-12-1968,Austrian,sauber,Sauber,Swiss,21,0,Collision,Buenos Aires,Argentina,-34.6943,-58.4593,0
6957,1995,2,Argentine Grand Prix,09-04-1995,galvez,AutÃ_dromo Juan y Oscar GÃ¡lvez,25.0,,R,0.0,suzuki,Aguri,Suzuki,08-09-1960,Japanese,ligier,Ligier,French,19,47,Collision,Buenos Aires,Argentina,-34.6943,-58.4593,0
7006,1995,2,Argentine Grand Prix,09-04-1995,galvez,AutÃ_dromo Juan y Oscar GÃ¡lvez,4.0,,R,0.0,salo,Mika,Salo,30-11-1966,Finnish,tyrrell,Tyrrell,British,7,48,Collision,Buenos Aires,Argentina,-34.6943,-58.4593,0
7109,1995,2,Argentine Grand Prix,09-04-1995,galvez,AutÃ_dromo Juan y Oscar GÃ¡lvez,17.0,,R,0.0,montermini,Andrea,Montermini,30-05-1964,Italian,pacific,Pacific,British,22,1,Collision,Buenos Aires,Argentina,-34.6943,-58.4593,0
7110,1995,2,Argentine Grand Prix,09-04-1995,galvez,AutÃ_dromo Juan y Oscar GÃ¡lvez,16.0,,R,0.0,gachot,Bertrand,Gachot,23-12-1962,Belgian,pacific,Pacific,British,23,0,Collision,Buenos Aires,Argentina,-34.6943,-58.4593,0
7464,1995,2,Argentine Grand Prix,09-04-1995,galvez,AutÃ_dromo Juan y Oscar GÃ¡lvez,2.0,4.0,4,3.0,herbert,Johnny,Herbert,25-06-1964,British,benetton,Benetton,Italian,11,71,+1 Lap,Buenos Aires,Argentina,-34.6943,-58.4593,1
11151,1995,2,Argentine Grand Prix,09-04-1995,galvez,AutÃ_dromo Juan y Oscar GÃ¡lvez,7.0,,R,0.0,blundell,Mark,Blundell,08-04-1966,British,mclaren,McLaren,British,17,9,Oil leak,Buenos Aires,Argentina,-34.6943,-58.4593,0
