Id,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverRef,givenName,familyName,dateOfBirth,nationality,constructorRef,name_x,nationality.1,results.grid,results.laps,results.status,location,country,lat,lng,wins
346,2016,1,Australian Grand Prix,20-03-2016,albert_park,Albert Park Grand Prix Circuit,20.0,12.0,12,0.0,kevin_magnussen,Kevin,Magnussen,05-10-1992,Danish,renault,Renault,French,14,57,Finished,Melbourne,Australia,-37.8497,144.968,0
347,2016,1,Australian Grand Prix,20-03-2016,albert_park,Albert Park Grand Prix Circuit,30.0,11.0,11,0.0,jolyon_palmer,Jolyon,Palmer,20-01-1991,British,renault,Renault,French,13,57,Finished,Melbourne,Australia,-37.8497,144.968,0
700,2016,1,Australian Grand Prix,20-03-2016,albert_park,Albert Park Grand Prix Circuit,19.0,5.0,5,10.0,massa,Felipe,Massa,25-04-1981,Brazilian,williams,Williams,British,6,57,Finished,Melbourne,Australia,-37.8497,144.968,0
701,2016,1,Australian Grand Prix,20-03-2016,albert_park,Albert Park Grand Prix Circuit,77.0,8.0,8,4.0,bottas,Valtteri,Bottas,28-08-1989,Finnish,williams,Williams,British,16,57,Finished,Melbourne,Australia,-37.8497,144.968,0
2372,2016,1,Australian Grand Prix,20-03-2016,albert_park,Albert Park Grand Prix Circuit,5.0,3.0,3,15.0,vettel,Sebastian,Vettel,03-07-1987,German,ferrari,Ferrari,Italian,3,57,Finished,Melbourne,Australia,-37.8497,144.968,0
3296,2016,1,Australian Grand Prix,20-03-2016,albert_park,Albert Park Grand Prix Circuit,6.0,1.0,1,25.0,rosberg,Nico,Rosberg,27-06-1985,German,mercedes,Mercedes,German,2,57,Finished,Melbourne,Australia,-37.8497,144.968,1
3297,2016,1,Australian Grand Prix,20-03-2016,albert_park,Albert Park Grand Prix Circuit,44.0,2.0,2,18.0,hamilton,Lewis,Hamilton,07-01-1985,British,mercedes,Mercedes,German,1,57,Finished,Melbourne,Australia,-37.8497,144.968,1
3671,2016,1,Australian Grand Prix,20-03-2016,albert_park,Albert Park Grand Prix Circuit,55.0,9.0,9,2.0,sainz,Carlos,Sainz,01-09-1994,Spanish,toro_rosso,Toro Rosso,Italian,7,57,Finished,Melbourne,Australia,-37.8497,144.968,0
3672,2016,1,Australian Grand Prix,20-03-2016,albert_park,Albert Park Grand Prix Circuit,33.0,10.0,10,1.0,max_verstappen,Max,Verstappen,30-09-1997,Dutch,toro_rosso,Toro Rosso,Italian,5,57,Finished,Melbourne,Australia,-37.8497,144.968,0
3763,2016,1,Australian Grand Prix,20-03-2016,albert_park,Albert Park Grand Prix Circuit,27.0,7.0,7,6.0,hulkenberg,Nico,HÌ_lkenberg,19-08-1987,German,force_india,Force India,Indian,10,57,Finished,Melbourne,Australia,-37.8497,144.968,0
3764,2016,1,Australian Grand Prix,20-03-2016,albert_park,Albert Park Grand Prix Circuit,11.0,13.0,13,0.0,perez,Sergio,PÌ©rez,26-01-1990,Mexican,force_india,Force India,Indian,9,57,Finished,Melbourne,Australia,-37.8497,144.968,0
4391,2016,1,Australian Grand Prix,20-03-2016,albert_park,Albert Park Grand Prix Circuit,3.0,4.0,4,12.0,ricciardo,Daniel,Ricciardo,01-07-1989,Australian,red_bull,Red Bull,Austrian,8,57,Finished,Melbourne,Australia,-37.8497,144.968,0
