Id,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverRef,givenName,familyName,dateOfBirth,nationality,constructorRef,name_x,nationality.1,results.grid,results.laps,results.status,location,country,lat,lng,wins
408,1999,1,Australian Grand Prix,07-03-1999,albert_park,Albert Park Grand Prix Circuit,9.0,4.0,4,3.0,fisichella,Giancarlo,Fisichella,14-01-1973,Italian,benetton,Benetton,Italian,7,57,Finished,Melbourne,Australia,-37.8497,144.968,0
819,1999,1,Australian Grand Prix,07-03-1999,albert_park,Albert Park Grand Prix Circuit,6.0,3.0,3,4.0,ralf_schumacher,Ralf,Schumacher,30-06-1975,German,williams,Williams,British,8,57,Finished,Melbourne,Australia,-37.8497,144.968,0
2567,1999,1,Australian Grand Prix,07-03-1999,albert_park,Albert Park Grand Prix Circuit,4.0,1.0,1,10.0,irvine,Eddie,Irvine,10-11-1965,British,ferrari,Ferrari,Italian,6,57,Finished,Melbourne,Australia,-37.8497,144.968,1
3041,1999,1,Australian Grand Prix,07-03-1999,albert_park,Albert Park Grand Prix Circuit,16.0,5.0,5,2.0,barrichello,Rubens,Barrichello,23-05-1972,Brazilian,stewart,Stewart,British,4,57,Finished,Melbourne,Australia,-37.8497,144.968,0
3127,1999,1,Australian Grand Prix,07-03-1999,albert_park,Albert Park Grand Prix Circuit,8.0,2.0,2,6.0,frentzen,Heinz-Harald,Frentzen,18-05-1967,German,jordan,Jordan,Irish,5,57,Finished,Melbourne,Australia,-37.8497,144.968,0
4663,1999,1,Australian Grand Prix,07-03-1999,albert_park,Albert Park Grand Prix Circuit,14.0,6.0,6,1.0,rosa,Pedro,de la Rosa,24-02-1971,Spanish,arrows,Arrows,British,18,57,Finished,Melbourne,Australia,-37.8497,144.968,0
4664,1999,1,Australian Grand Prix,07-03-1999,albert_park,Albert Park Grand Prix Circuit,15.0,7.0,7,0.0,takagi,Toranosuke,Takagi,12-02-1974,Japanese,arrows,Arrows,British,17,57,Finished,Melbourne,Australia,-37.8497,144.968,0
6727,1999,1,Australian Grand Prix,07-03-1999,albert_park,Albert Park Grand Prix Circuit,7.0,,R,0.0,damon_hill,Damon,Hill,17-09-1960,British,jordan,Jordan,Irish,9,0,Collision,Melbourne,Australia,-37.8497,144.968,0
7964,1999,1,Australian Grand Prix,07-03-1999,albert_park,Albert Park Grand Prix Circuit,3.0,8.0,8,0.0,michael_schumacher,Michael,Schumacher,03-01-1969,German,ferrari,Ferrari,Italian,3,56,+1 Lap,Melbourne,Australia,-37.8497,144.968,1
10488,1999,1,Australian Grand Prix,07-03-1999,albert_park,Albert Park Grand Prix Circuit,5.0,,R,0.0,zanardi,Alessandro,Zanardi,23-10-1966,Italian,williams,Williams,British,15,20,Spun off,Melbourne,Australia,-37.8497,144.968,0
