Id,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverRef,givenName,familyName,dateOfBirth,nationality,constructorRef,name_x,nationality.1,results.grid,results.laps,results.status,location,country,lat,lng,wins
510,1996,1,Australian Grand Prix,10-03-1996,albert_park,Albert Park Grand Prix Circuit,4.0,4.0,4,3.0,berger,Gerhard,Berger,27-08-1959,Austrian,benetton,Benetton,Italian,7,58,Finished,Melbourne,Australia,-37.8497,144.968,0
896,1996,1,Australian Grand Prix,10-03-1996,albert_park,Albert Park Grand Prix Circuit,6.0,2.0,2,6.0,villeneuve,Jacques,Villeneuve,09-04-1971,Canadian,williams,Williams,British,1,58,Finished,Melbourne,Australia,-37.8497,144.968,1
897,1996,1,Australian Grand Prix,10-03-1996,albert_park,Albert Park Grand Prix Circuit,5.0,1.0,1,10.0,damon_hill,Damon,Hill,17-09-1960,British,williams,Williams,British,2,58,Finished,Melbourne,Australia,-37.8497,144.968,1
1596,1996,1,Australian Grand Prix,10-03-1996,albert_park,Albert Park Grand Prix Circuit,7.0,5.0,5,2.0,hakkinen,Mika,HÃ_kkinen,28-09-1968,Finnish,mclaren,McLaren,British,5,58,Finished,Melbourne,Australia,-37.8497,144.968,0
2569,1996,1,Australian Grand Prix,10-03-1996,albert_park,Albert Park Grand Prix Circuit,2.0,3.0,3,4.0,irvine,Eddie,Irvine,10-11-1965,British,ferrari,Ferrari,Italian,3,58,Finished,Melbourne,Australia,-37.8497,144.968,0
6507,1996,1,Australian Grand Prix,10-03-1996,albert_park,Albert Park Grand Prix Circuit,3.0,,R,0.0,alesi,Jean,Alesi,11-06-1964,French,benetton,Benetton,Italian,6,9,Collision,Melbourne,Australia,-37.8497,144.968,0
6864,1996,1,Australian Grand Prix,10-03-1996,albert_park,Albert Park Grand Prix Circuit,14.0,,R,0.0,herbert,Johnny,Herbert,25-06-1964,British,sauber,Sauber,Swiss,14,0,Collision,Melbourne,Australia,-37.8497,144.968,0
8837,1996,1,Australian Grand Prix,10-03-1996,albert_park,Albert Park Grand Prix Circuit,15.0,8.0,8,0.0,frentzen,Heinz-Harald,Frentzen,18-05-1967,German,sauber,Sauber,Swiss,9,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
9264,1996,1,Australian Grand Prix,10-03-1996,albert_park,Albert Park Grand Prix Circuit,9.0,7.0,7,0.0,panis,Olivier,Panis,02-09-1966,French,ligier,Ligier,French,11,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
9479,1996,1,Australian Grand Prix,10-03-1996,albert_park,Albert Park Grand Prix Circuit,19.0,6.0,6,1.0,salo,Mika,Salo,30-11-1966,Finnish,tyrrell,Tyrrell,British,10,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
12124,1996,1,Australian Grand Prix,10-03-1996,albert_park,Albert Park Grand Prix Circuit,17.0,,R,0.0,verstappen,Jos,Verstappen,04-03-1972,Dutch,footwork,Footwork,British,12,15,Engine,Melbourne,Australia,-37.8497,144.968,0
13600,1996,1,Australian Grand Prix,10-03-1996,albert_park,Albert Park Grand Prix Circuit,10.0,10.0,10,0.0,diniz,Pedro,Diniz,22-05-1970,Brazilian,ligier,Ligier,French,20,56,+2 Laps,Melbourne,Australia,-37.8497,144.968,0
13826,1996,1,Australian Grand Prix,10-03-1996,albert_park,Albert Park Grand Prix Circuit,16.0,9.0,9,0.0,rosset,Ricardo,Rosset,27-07-1968,Brazilian,footwork,Footwork,British,18,56,+2 Laps,Melbourne,Australia,-37.8497,144.968,0
14410,1996,1,Australian Grand Prix,10-03-1996,albert_park,Albert Park Grand Prix Circuit,8.0,,R,0.0,coulthard,David,Coulthard,27-03-1971,British,mclaren,McLaren,British,13,24,Throttle,Melbourne,Australia,-37.8497,144.968,0
16698,1996,1,Australian Grand Prix,10-03-1996,albert_park,Albert Park Grand Prix Circuit,1.0,,R,0.0,michael_schumacher,Michael,Schumacher,03-01-1969,German,ferrari,Ferrari,Italian,4,32,Brakes,Melbourne,Australia,-37.8497,144.968,0
18718,1996,1,Australian Grand Prix,10-03-1996,albert_park,Albert Park Grand Prix Circuit,18.0,11.0,11,0.0,katayama,Ukyo,Katayama,29-05-1963,Japanese,tyrrell,Tyrrell,British,15,55,+3 Laps,Melbourne,Australia,-37.8497,144.968,0
532,1996,2,Brazilian Grand Prix,31-03-1996,interlagos,AutÃ_dromo JosÃ© Carlos Pace,3.0,2.0,2,6.0,alesi,Jean,Alesi,11-06-1964,French,benetton,Benetton,Italian,5,71,Finished,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
926,1996,2,Brazilian Grand Prix,31-03-1996,interlagos,AutÃ_dromo JosÃ© Carlos Pace,5.0,1.0,1,10.0,damon_hill,Damon,Hill,17-09-1960,British,williams,Williams,British,1,71,Finished,SÃ£o Paulo,Brazil,-23.7036,-46.6997,2
7822,1996,2,Brazilian Grand Prix,31-03-1996,interlagos,AutÃ_dromo JosÃ© Carlos Pace,7.0,4.0,4,3.0,hakkinen,Mika,HÃ_kkinen,28-09-1968,Finnish,mclaren,McLaren,British,7,70,+1 Lap,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
7970,1996,2,Brazilian Grand Prix,31-03-1996,interlagos,AutÃ_dromo JosÃ© Carlos Pace,1.0,3.0,3,4.0,michael_schumacher,Michael,Schumacher,03-01-1969,German,ferrari,Ferrari,Italian,4,70,+1 Lap,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
7971,1996,2,Brazilian Grand Prix,31-03-1996,interlagos,AutÃ_dromo JosÃ© Carlos Pace,2.0,7.0,7,0.0,irvine,Eddie,Irvine,10-11-1965,British,ferrari,Ferrari,Italian,10,70,+1 Lap,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
9277,1996,2,Brazilian Grand Prix,31-03-1996,interlagos,AutÃ_dromo JosÃ© Carlos Pace,9.0,6.0,6,1.0,panis,Olivier,Panis,02-09-1966,French,ligier,Ligier,French,15,70,+1 Lap,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
9485,1996,2,Brazilian Grand Prix,31-03-1996,interlagos,AutÃ_dromo JosÃ© Carlos Pace,19.0,5.0,5,2.0,salo,Mika,Salo,30-11-1966,Finnish,tyrrell,Tyrrell,British,11,70,+1 Lap,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
10504,1996,2,Brazilian Grand Prix,31-03-1996,interlagos,AutÃ_dromo JosÃ© Carlos Pace,6.0,,R,0.0,villeneuve,Jacques,Villeneuve,09-04-1971,Canadian,williams,Williams,British,3,26,Spun off,SÃ£o Paulo,Brazil,-23.7036,-46.6997,2
10534,1996,2,Brazilian Grand Prix,31-03-1996,interlagos,AutÃ_dromo JosÃ© Carlos Pace,8.0,,R,0.0,coulthard,David,Coulthard,27-03-1971,British,mclaren,McLaren,British,14,29,Spun off,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
10620,1996,2,Brazilian Grand Prix,31-03-1996,interlagos,AutÃ_dromo JosÃ© Carlos Pace,11.0,,R,0.0,barrichello,Rubens,Barrichello,23-05-1972,Brazilian,jordan,Jordan,Irish,2,59,Spun off,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
10621,1996,2,Brazilian Grand Prix,31-03-1996,interlagos,AutÃ_dromo JosÃ© Carlos Pace,12.0,12.0,12,0.0,brundle,Martin,Brundle,01-06-1959,British,jordan,Jordan,Irish,6,64,Spun off,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
10687,1996,2,Brazilian Grand Prix,31-03-1996,interlagos,AutÃ_dromo JosÃ© Carlos Pace,21.0,,R,0.0,marques,Tarso,Marques,19-01-1976,Brazilian,minardi,Minardi,Italian,21,0,Spun off,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
10922,1996,2,Brazilian Grand Prix,31-03-1996,interlagos,AutÃ_dromo JosÃ© Carlos Pace,16.0,,R,0.0,rosset,Ricardo,Rosset,27-07-1968,Brazilian,footwork,Footwork,British,17,24,Spun off,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
10985,1996,2,Brazilian Grand Prix,31-03-1996,interlagos,AutÃ_dromo JosÃ© Carlos Pace,23.0,,R,0.0,montermini,Andrea,Montermini,30-05-1964,Italian,forti,Forti,Italian,20,26,Spun off,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
11858,1996,2,Brazilian Grand Prix,31-03-1996,interlagos,AutÃ_dromo JosÃ© Carlos Pace,15.0,,R,0.0,frentzen,Heinz-Harald,Frentzen,18-05-1967,German,sauber,Sauber,Swiss,9,36,Engine,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
