Id,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverRef,givenName,familyName,dateOfBirth,nationality,constructorRef,name_x,nationality.1,results.grid,results.laps,results.status,location,country,lat,lng,wins
190,2005,1,Australian Grand Prix,06-03-2005,albert_park,Albert Park Grand Prix Circuit,5.0,3.0,3,6.0,alonso,Fernando,Alonso,29-07-1981,Spanish,renault,Renault,French,13,57,Finished,Melbourne,Australia,-37.8497,144.968,1
191,2005,1,Australian Grand Prix,06-03-2005,albert_park,Albert Park Grand Prix Circuit,6.0,1.0,1,10.0,fisichella,Giancarlo,Fisichella,14-01-1973,Italian,renault,Renault,French,1,57,Finished,Melbourne,Australia,-37.8497,144.968,1
683,2005,1,Australian Grand Prix,06-03-2005,albert_park,Albert Park Grand Prix Circuit,7.0,5.0,5,4.0,webber,Mark,Webber,27-08-1976,Australian,williams,Williams,British,3,57,Finished,Melbourne,Australia,-37.8497,144.968,0
1444,2005,1,Australian Grand Prix,06-03-2005,albert_park,Albert Park Grand Prix Circuit,9.0,8.0,8,1.0,raikkonen,Kimi,RÌ_ikkÌ¦nen,17-10-1979,Finnish,mclaren,McLaren,British,10,57,Finished,Melbourne,Australia,-37.8497,144.968,0
1445,2005,1,Australian Grand Prix,06-03-2005,albert_park,Albert Park Grand Prix Circuit,10.0,6.0,6,3.0,montoya,Juan,Pablo Montoya,20-09-1975,Colombian,mclaren,McLaren,British,9,57,Finished,Melbourne,Australia,-37.8497,144.968,0
2040,2005,1,Australian Grand Prix,06-03-2005,albert_park,Albert Park Grand Prix Circuit,2.0,2.0,2,8.0,barrichello,Rubens,Barrichello,23-05-1972,Brazilian,ferrari,Ferrari,Italian,11,57,Finished,Melbourne,Australia,-37.8497,144.968,0
3152,2005,1,Australian Grand Prix,06-03-2005,albert_park,Albert Park Grand Prix Circuit,16.0,9.0,9,0.0,trulli,Jarno,Trulli,13-07-1974,Italian,toyota,Toyota,Japanese,2,57,Finished,Melbourne,Australia,-37.8497,144.968,0
3919,2005,1,Australian Grand Prix,06-03-2005,albert_park,Albert Park Grand Prix Circuit,12.0,10.0,10,0.0,massa,Felipe,Massa,25-04-1981,Brazilian,sauber,Sauber,Swiss,18,57,Finished,Melbourne,Australia,-37.8497,144.968,0
4371,2005,1,Australian Grand Prix,06-03-2005,albert_park,Albert Park Grand Prix Circuit,14.0,4.0,4,5.0,coulthard,David,Coulthard,27-03-1971,British,red_bull,Red Bull,Austrian,5,57,Finished,Melbourne,Australia,-37.8497,144.968,0
4372,2005,1,Australian Grand Prix,06-03-2005,albert_park,Albert Park Grand Prix Circuit,15.0,7.0,7,2.0,klien,Christian,Klien,07-02-1983,Austrian,red_bull,Red Bull,Austrian,6,57,Finished,Melbourne,Australia,-37.8497,144.968,0
