Id,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverRef,givenName,familyName,dateOfBirth,nationality,constructorRef,name_x,nationality.1,results.grid,results.laps,results.status,location,country,lat,lng,wins
2949,1973,1,Argentine Grand Prix,28-01-1973,galvez,AutÌ_dromo Juan y Oscar GÌÁlvez,18.0,4.0,4,3.0,ickx,Jacky,Ickx,01-01-1945,Belgian,ferrari,Ferrari,Italian,3,96,Finished,Buenos Aires,Argentina,-34.6943,-58.4593,0
4810,1973,1,Argentine Grand Prix,28-01-1973,galvez,AutÌ_dromo Juan y Oscar GÌÁlvez,6.0,3.0,3,4.0,stewart,Jackie,Stewart,11-06-1939,British,tyrrell,Tyrrell,British,4,96,Finished,Buenos Aires,Argentina,-34.6943,-58.4593,0
4811,1973,1,Argentine Grand Prix,28-01-1973,galvez,AutÌ_dromo Juan y Oscar GÌÁlvez,8.0,2.0,2,6.0,cevert,FranÌ¤ois,Cevert,25-02-1944,French,tyrrell,Tyrrell,British,6,96,Finished,Buenos Aires,Argentina,-34.6943,-58.4593,0
4973,1973,1,Argentine Grand Prix,28-01-1973,galvez,AutÌ_dromo Juan y Oscar GÌÁlvez,2.0,1.0,1,9.0,emerson_fittipaldi,Emerson,Fittipaldi,12-12-1946,Brazilian,team_lotus,Team Lotus,British,2,96,Finished,Buenos Aires,Argentina,-34.6943,-58.4593,1
6206,1973,1,Argentine Grand Prix,28-01-1973,galvez,AutÌ_dromo Juan y Oscar GÌÁlvez,10.0,,R,0.0,reutemann,Carlos,Reutemann,12-04-1942,Argentine,brabham,Brabham,British,9,16,Gearbox,Buenos Aires,Argentina,-34.6943,-58.4593,0
7917,1973,1,Argentine Grand Prix,28-01-1973,galvez,AutÌ_dromo Juan y Oscar GÌÁlvez,14.0,5.0,5,2.0,hulme,Denny,Hulme,18-06-1936,New Zealander,mclaren,McLaren,British,8,95,+1 Lap,Buenos Aires,Argentina,-34.6943,-58.4593,0
9806,1973,1,Argentine Grand Prix,28-01-1973,galvez,AutÌ_dromo Juan y Oscar GÌÁlvez,12.0,6.0,6,1.0,wilson_fittipaldi,Wilson,Fittipaldi,25-12-1943,Brazilian,brabham,Brabham,British,13,95,+1 Lap,Buenos Aires,Argentina,-34.6943,-58.4593,0
12700,1973,1,Argentine Grand Prix,28-01-1973,galvez,AutÌ_dromo Juan y Oscar GÌÁlvez,36.0,,R,0.0,galli,Nanni,Galli,02-10-1940,Italian,iso_marlboro,Iso Marlboro,British,16,0,Engine,Buenos Aires,Argentina,-34.6943,-58.4593,0
12704,1973,1,Argentine Grand Prix,28-01-1973,galvez,AutÌ_dromo Juan y Oscar GÌÁlvez,30.0,,R,0.0,beltoise,Jean-Pierre,Beltoise,26-04-1937,French,brm,BRM,British,7,79,Engine,Buenos Aires,Argentina,-34.6943,-58.4593,0
14912,1973,1,Argentine Grand Prix,28-01-1973,galvez,AutÌ_dromo Juan y Oscar GÌÁlvez,22.0,10.0,10,0.0,beuttler,Mike,Beuttler,13-04-1940,British,march,March,British,18,90,Suspension,Buenos Aires,Argentina,-34.6943,-58.4593,0
14964,1973,1,Argentine Grand Prix,28-01-1973,galvez,AutÌ_dromo Juan y Oscar GÌÁlvez,28.0,,R,0.0,pace,Carlos,Pace,06-10-1944,Brazilian,surtees,Surtees,British,15,10,Suspension,Buenos Aires,Argentina,-34.6943,-58.4593,0
16424,1973,1,Argentine Grand Prix,28-01-1973,galvez,AutÌ_dromo Juan y Oscar GÌÁlvez,26.0,,R,0.0,hailwood,Mike,Hailwood,02-04-1940,British,surtees,Surtees,British,10,10,Halfshaft,Buenos Aires,Argentina,-34.6943,-58.4593,0
16592,1973,1,Argentine Grand Prix,28-01-1973,galvez,AutÌ_dromo Juan y Oscar GÌÁlvez,38.0,,N,0.0,ganley,Howden,Ganley,24-12-1941,New Zealander,iso_marlboro,Iso Marlboro,British,19,79,Not classified,Buenos Aires,Argentina,-34.6943,-58.4593,0
16872,1973,1,Argentine Grand Prix,28-01-1973,galvez,AutÌ_dromo Juan y Oscar GÌÁlvez,16.0,8.0,8,0.0,revson,Peter,Revson,27-02-1939,American,mclaren,McLaren,British,11,92,+4 Laps,Buenos Aires,Argentina,-34.6943,-58.4593,0
16878,1973,1,Argentine Grand Prix,28-01-1973,galvez,AutÌ_dromo Juan y Oscar GÌÁlvez,20.0,9.0,9,0.0,merzario,Arturo,Merzario,11-03-1943,Italian,ferrari,Ferrari,Italian,14,92,+4 Laps,Buenos Aires,Argentina,-34.6943,-58.4593,0
18402,1973,1,Argentine Grand Prix,28-01-1973,galvez,AutÌ_dromo Juan y Oscar GÌÁlvez,4.0,,R,0.0,peterson,Ronnie,Peterson,14-02-1944,Swedish,team_lotus,Team Lotus,British,5,67,Oil pressure,Buenos Aires,Argentina,-34.6943,-58.4593,1
18421,1973,1,Argentine Grand Prix,28-01-1973,galvez,AutÌ_dromo Juan y Oscar GÌÁlvez,34.0,,R,0.0,lauda,Niki,Lauda,22-02-1949,Austrian,brm,BRM,British,13,66,Oil pressure,Buenos Aires,Argentina,-34.6943,-58.4593,0
18980,1973,1,Argentine Grand Prix,28-01-1973,galvez,AutÌ_dromo Juan y Oscar GÌÁlvez,32.0,7.0,7,0.0,regazzoni,Clay,Regazzoni,05-09-1939,Swiss,brm,BRM,British,1,93,+3 Laps,Buenos Aires,Argentina,-34.6943,-58.4593,0
21378,1973,1,Argentine Grand Prix,28-01-1973,galvez,AutÌ_dromo Juan y Oscar GÌÁlvez,24.0,,R,0.0,jarier,Jean-Pierre,Jarier,10-07-1946,French,march,March,British,17,84,Radiator,Buenos Aires,Argentina,-34.6943,-58.4593,0
2024,1973,2,Brazilian Grand Prix,11-02-1973,interlagos,AutÌ_dromo JosÌ© Carlos Pace,7.0,3.0,3,4.0,hulme,Denny,Hulme,18-06-1936,New Zealander,mclaren,McLaren,British,5,40,Finished,SÌ£o Paulo,Brazil,-23.7036,-46.6997,0
4807,1973,2,Brazilian Grand Prix,11-02-1973,interlagos,AutÌ_dromo JosÌ© Carlos Pace,3.0,2.0,2,6.0,stewart,Jackie,Stewart,11-06-1939,British,tyrrell,Tyrrell,British,8,40,Finished,SÌ£o Paulo,Brazil,-23.7036,-46.6997,0
4968,1973,2,Brazilian Grand Prix,11-02-1973,interlagos,AutÌ_dromo JosÌ© Carlos Pace,1.0,1.0,1,9.0,emerson_fittipaldi,Emerson,Fittipaldi,12-12-1946,Brazilian,team_lotus,Team Lotus,British,2,40,Finished,SÌ£o Paulo,Brazil,-23.7036,-46.6997,2
5839,1973,2,Brazilian Grand Prix,11-02-1973,interlagos,AutÌ_dromo JosÌ© Carlos Pace,8.0,,R,0.0,revson,Peter,Revson,27-02-1939,American,mclaren,McLaren,British,12,3,Gearbox,SÌ£o Paulo,Brazil,-23.7036,-46.6997,0
6282,1973,2,Brazilian Grand Prix,11-02-1973,interlagos,AutÌ_dromo JosÌ© Carlos Pace,11.0,,R,0.0,jarier,Jean-Pierre,Jarier,10-07-1946,French,march,March,British,15,6,Gearbox,SÌ£o Paulo,Brazil,-23.7036,-46.6997,0
6339,1973,2,Brazilian Grand Prix,11-02-1973,interlagos,AutÌ_dromo JosÌ© Carlos Pace,5.0,,R,0.0,hailwood,Mike,Hailwood,02-04-1940,British,surtees,Surtees,British,14,6,Gearbox,SÌ£o Paulo,Brazil,-23.7036,-46.6997,0
8071,1973,2,Brazilian Grand Prix,11-02-1973,interlagos,AutÌ_dromo JosÌ© Carlos Pace,9.0,5.0,5,2.0,ickx,Jacky,Ickx,01-01-1945,Belgian,ferrari,Ferrari,Italian,3,39,+1 Lap,SÌ£o Paulo,Brazil,-23.7036,-46.6997,0
8072,1973,2,Brazilian Grand Prix,11-02-1973,interlagos,AutÌ_dromo JosÌ© Carlos Pace,10.0,4.0,4,3.0,merzario,Arturo,Merzario,11-03-1943,Italian,ferrari,Ferrari,Italian,17,39,+1 Lap,SÌ£o Paulo,Brazil,-23.7036,-46.6997,0
10190,1973,2,Brazilian Grand Prix,11-02-1973,interlagos,AutÌ_dromo JosÌ© Carlos Pace,19.0,7.0,7,0.0,ganley,Howden,Ganley,24-12-1941,New Zealander,iso_marlboro,Iso Marlboro,British,14,39,+1 Lap,SÌ£o Paulo,Brazil,-23.7036,-46.6997,0
10197,1973,2,Brazilian Grand Prix,11-02-1973,interlagos,AutÌ_dromo JosÌ© Carlos Pace,14.0,6.0,6,1.0,regazzoni,Clay,Regazzoni,05-09-1939,Swiss,brm,BRM,British,4,39,+1 Lap,SÌ£o Paulo,Brazil,-23.7036,-46.6997,0
13824,1973,2,Brazilian Grand Prix,11-02-1973,interlagos,AutÌ_dromo JosÌ© Carlos Pace,4.0,10.0,10,0.0,cevert,FranÌ¤ois,Cevert,25-02-1944,French,tyrrell,Tyrrell,British,9,38,+2 Laps,SÌ£o Paulo,Brazil,-23.7036,-46.6997,0
13961,1973,2,Brazilian Grand Prix,11-02-1973,interlagos,AutÌ_dromo JosÌ© Carlos Pace,17.0,11.0,11,0.0,reutemann,Carlos,Reutemann,12-04-1942,Argentine,brabham,Brabham,British,7,38,+2 Laps,SÌ£o Paulo,Brazil,-23.7036,-46.6997,0
14243,1973,2,Brazilian Grand Prix,11-02-1973,interlagos,AutÌ_dromo JosÌ© Carlos Pace,20.0,9.0,9,0.0,galli,Nanni,Galli,02-10-1940,Italian,iso_marlboro,Iso Marlboro,British,18,38,+2 Laps,SÌ£o Paulo,Brazil,-23.7036,-46.6997,0
14248,1973,2,Brazilian Grand Prix,11-02-1973,interlagos,AutÌ_dromo JosÌ© Carlos Pace,16.0,8.0,8,0.0,lauda,Niki,Lauda,22-02-1949,Austrian,brm,BRM,British,13,38,+2 Laps,SÌ£o Paulo,Brazil,-23.7036,-46.6997,0
14963,1973,2,Brazilian Grand Prix,11-02-1973,interlagos,AutÌ_dromo JosÌ© Carlos Pace,6.0,,R,0.0,pace,Carlos,Pace,06-10-1944,Brazilian,surtees,Surtees,British,6,9,Suspension,SÌ£o Paulo,Brazil,-23.7036,-46.6997,0
16271,1973,2,Brazilian Grand Prix,11-02-1973,interlagos,AutÌ_dromo JosÌ© Carlos Pace,18.0,,R,0.0,wilson_fittipaldi,Wilson,Fittipaldi,25-12-1943,Brazilian,brabham,Brabham,British,11,5,Overheating,SÌ£o Paulo,Brazil,-23.7036,-46.6997,0
16276,1973,2,Brazilian Grand Prix,11-02-1973,interlagos,AutÌ_dromo JosÌ© Carlos Pace,12.0,,R,0.0,beuttler,Mike,Beuttler,13-04-1940,British,march,March,British,19,18,Overheating,SÌ£o Paulo,Brazil,-23.7036,-46.6997,0
17120,1973,2,Brazilian Grand Prix,11-02-1973,interlagos,AutÌ_dromo JosÌ© Carlos Pace,23.0,12.0,12,0.0,bueno,Luiz,Bueno,16-01-1937,Brazilian,surtees,Surtees,British,20,36,+4 Laps,SÌ£o Paulo,Brazil,-23.7036,-46.6997,0
