Id,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverRef,givenName,familyName,dateOfBirth,nationality,constructorRef,name_x,nationality.1,results.grid,results.laps,results.status,location,country,lat,lng,wins
509,1997,1,Australian Grand Prix,09-03-1997,albert_park,Albert Park Grand Prix Circuit,8.0,4.0,4,3.0,berger,Gerhard,Berger,27-08-1959,Austrian,benetton,Benetton,Italian,10,58,Finished,Melbourne,Australia,-37.8497,144.968,0
1594,1997,1,Australian Grand Prix,09-03-1997,albert_park,Albert Park Grand Prix Circuit,10.0,1.0,1,10.0,coulthard,David,Coulthard,27-03-1971,British,mclaren,McLaren,British,4,58,Finished,Melbourne,Australia,-37.8497,144.968,1
1595,1997,1,Australian Grand Prix,09-03-1997,albert_park,Albert Park Grand Prix Circuit,9.0,3.0,3,4.0,hakkinen,Mika,HÃ_kkinen,28-09-1968,Finnish,mclaren,McLaren,British,6,58,Finished,Melbourne,Australia,-37.8497,144.968,1
2568,1997,1,Australian Grand Prix,09-03-1997,albert_park,Albert Park Grand Prix Circuit,5.0,2.0,2,6.0,michael_schumacher,Michael,Schumacher,03-01-1969,German,ferrari,Ferrari,Italian,3,58,Finished,Melbourne,Australia,-37.8497,144.968,0
3261,1997,1,Australian Grand Prix,09-03-1997,albert_park,Albert Park Grand Prix Circuit,14.0,5.0,5,2.0,panis,Olivier,Panis,02-09-1966,French,prost,Prost,French,9,58,Finished,Melbourne,Australia,-37.8497,144.968,0
3964,1997,1,Australian Grand Prix,09-03-1997,albert_park,Albert Park Grand Prix Circuit,17.0,6.0,6,1.0,larini,Nicola,Larini,19-03-1964,Italian,sauber,Sauber,Swiss,13,58,Finished,Melbourne,Australia,-37.8497,144.968,0
6543,1997,1,Australian Grand Prix,09-03-1997,albert_park,Albert Park Grand Prix Circuit,3.0,,R,0.0,villeneuve,Jacques,Villeneuve,09-04-1971,Canadian,williams,Williams,British,1,0,Collision,Melbourne,Australia,-37.8497,144.968,0
6664,1997,1,Australian Grand Prix,09-03-1997,albert_park,Albert Park Grand Prix Circuit,6.0,,R,0.0,irvine,Eddie,Irvine,10-11-1965,British,ferrari,Ferrari,Italian,5,0,Collision,Melbourne,Australia,-37.8497,144.968,0
6885,1997,1,Australian Grand Prix,09-03-1997,albert_park,Albert Park Grand Prix Circuit,16.0,,R,0.0,herbert,Johnny,Herbert,25-06-1964,British,sauber,Sauber,Swiss,7,0,Collision,Melbourne,Australia,-37.8497,144.968,0
13241,1997,1,Australian Grand Prix,09-03-1997,albert_park,Albert Park Grand Prix Circuit,15.0,7.0,7,0.0,nakano,Shinji,Nakano,01-04-1971,Japanese,prost,Prost,French,16,56,+2 Laps,Melbourne,Australia,-37.8497,144.968,0
14445,1997,1,Australian Grand Prix,09-03-1997,albert_park,Albert Park Grand Prix Circuit,1.0,,W,0.0,damon_hill,Damon,Hill,17-09-1960,British,arrows,Arrows,British,20,0,Throttle,Melbourne,Australia,-37.8497,144.968,0
16679,1997,1,Australian Grand Prix,09-03-1997,albert_park,Albert Park Grand Prix Circuit,4.0,8.0,8,0.0,frentzen,Heinz-Harald,Frentzen,18-05-1967,German,williams,Williams,British,2,55,Brakes,Melbourne,Australia,-37.8497,144.968,0
16960,1997,1,Australian Grand Prix,09-03-1997,albert_park,Albert Park Grand Prix Circuit,2.0,10.0,10,0.0,diniz,Pedro,Diniz,22-05-1970,Brazilian,arrows,Arrows,British,22,54,+4 Laps,Melbourne,Australia,-37.8497,144.968,0
17319,1997,1,Australian Grand Prix,09-03-1997,albert_park,Albert Park Grand Prix Circuit,20.0,,R,0.0,katayama,Ukyo,Katayama,29-05-1963,Japanese,minardi,Minardi,Italian,15,32,Electrical,Melbourne,Australia,-37.8497,144.968,0
17638,1997,1,Australian Grand Prix,09-03-1997,albert_park,Albert Park Grand Prix Circuit,7.0,,R,0.0,alesi,Jean,Alesi,11-06-1964,French,benetton,Benetton,Italian,8,34,Fuel,Melbourne,Australia,-37.8497,144.968,0
18522,1997,1,Australian Grand Prix,09-03-1997,albert_park,Albert Park Grand Prix Circuit,21.0,9.0,9,0.0,trulli,Jarno,Trulli,13-07-1974,Italian,minardi,Minardi,Italian,17,55,+3 Laps,Melbourne,Australia,-37.8497,144.968,0
530,1997,2,Brazilian Grand Prix,30-03-1997,interlagos,AutÃ_dromo JosÃ© Carlos Pace,7.0,6.0,6,1.0,alesi,Jean,Alesi,11-06-1964,French,benetton,Benetton,Italian,6,72,Finished,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
531,1997,2,Brazilian Grand Prix,30-03-1997,interlagos,AutÃ_dromo JosÃ© Carlos Pace,8.0,2.0,2,6.0,berger,Gerhard,Berger,27-08-1959,Austrian,benetton,Benetton,Italian,3,72,Finished,SÃ£o Paulo,Brazil,-23.7036,-46.6997,0
924,1997,2,Brazilian Grand Prix,30-03-1997,interlagos,AutÃ_dromo JosÃ© Carlos Pace,3.0,1.0,1,10.0,villeneuve,Jacques,Villeneuve,09-04-1971,Canadian,williams,Williams,British,1,72,Finished,SÃ£o Paulo,Brazil,-23.7036,-46.6997,1
