Id,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverRef,givenName,familyName,dateOfBirth,nationality,constructorRef,name_x,nationality.1,results.grid,results.laps,results.status,location,country,lat,lng,wins
293,2007,1,Australian Grand Prix,18-03-2007,albert_park,Albert Park Grand Prix Circuit,3.0,5.0,5,4.0,fisichella,Giancarlo,Fisichella,14-01-1973,Italian,renault,Renault,French,6,58,Finished,Melbourne,Australia,-37.8497,144.968,0
1407,2007,1,Australian Grand Prix,18-03-2007,albert_park,Albert Park Grand Prix Circuit,1.0,2.0,2,8.0,alonso,Fernando,Alonso,29-07-1981,Spanish,mclaren,McLaren,British,2,58,Finished,Melbourne,Australia,-37.8497,144.968,0
1408,2007,1,Australian Grand Prix,18-03-2007,albert_park,Albert Park Grand Prix Circuit,2.0,3.0,3,6.0,hamilton,Lewis,Hamilton,07-01-1985,British,mclaren,McLaren,British,4,58,Finished,Melbourne,Australia,-37.8497,144.968,0
2469,2007,1,Australian Grand Prix,18-03-2007,albert_park,Albert Park Grand Prix Circuit,6.0,1.0,1,10.0,raikkonen,Kimi,RÌ_ikkÌ¦nen,17-10-1979,Finnish,ferrari,Ferrari,Italian,1,58,Finished,Melbourne,Australia,-37.8497,144.968,1
2470,2007,1,Australian Grand Prix,18-03-2007,albert_park,Albert Park Grand Prix Circuit,5.0,6.0,6,3.0,massa,Felipe,Massa,25-04-1981,Brazilian,ferrari,Ferrari,Italian,22,58,Finished,Melbourne,Australia,-37.8497,144.968,1
4054,2007,1,Australian Grand Prix,18-03-2007,albert_park,Albert Park Grand Prix Circuit,9.0,4.0,4,5.0,heidfeld,Nick,Heidfeld,10-05-1977,German,bmw_sauber,BMW Sauber,German,3,58,Finished,Melbourne,Australia,-37.8497,144.968,0
6020,2007,1,Australian Grand Prix,18-03-2007,albert_park,Albert Park Grand Prix Circuit,10.0,,R,0.0,kubica,Robert,Kubica,07-12-1984,Polish,bmw_sauber,BMW Sauber,German,5,36,Gearbox,Melbourne,Australia,-37.8497,144.968,0
6518,2007,1,Australian Grand Prix,18-03-2007,albert_park,Albert Park Grand Prix Circuit,17.0,,R,0.0,wurz,Alexander,Wurz,15-02-1974,Austrian,williams,Williams,British,15,48,Collision,Melbourne,Australia,-37.8497,144.968,0
6906,2007,1,Australian Grand Prix,18-03-2007,albert_park,Albert Park Grand Prix Circuit,14.0,,R,0.0,coulthard,David,Coulthard,27-03-1971,British,red_bull,Red Bull,Austrian,18,48,Collision,Melbourne,Australia,-37.8497,144.968,0
7183,2007,1,Australian Grand Prix,18-03-2007,albert_park,Albert Park Grand Prix Circuit,7.0,15.0,15,0.0,button,Jenson,Button,19-01-1980,British,honda,Honda,Japanese,14,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
7184,2007,1,Australian Grand Prix,18-03-2007,albert_park,Albert Park Grand Prix Circuit,8.0,11.0,11,0.0,barrichello,Rubens,Barrichello,23-05-1972,Brazilian,honda,Honda,Japanese,16,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
7328,2007,1,Australian Grand Prix,18-03-2007,albert_park,Albert Park Grand Prix Circuit,4.0,10.0,10,0.0,kovalainen,Heikki,Kovalainen,19-10-1981,Finnish,renault,Renault,French,13,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
7546,2007,1,Australian Grand Prix,18-03-2007,albert_park,Albert Park Grand Prix Circuit,16.0,7.0,7,2.0,rosberg,Nico,Rosberg,27-06-1985,German,williams,Williams,British,12,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
8207,2007,1,Australian Grand Prix,18-03-2007,albert_park,Albert Park Grand Prix Circuit,12.0,9.0,9,0.0,trulli,Jarno,Trulli,13-07-1974,Italian,toyota,Toyota,Japanese,8,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
8208,2007,1,Australian Grand Prix,18-03-2007,albert_park,Albert Park Grand Prix Circuit,11.0,8.0,8,1.0,ralf_schumacher,Ralf,Schumacher,30-06-1975,German,toyota,Toyota,Japanese,9,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
8529,2007,1,Australian Grand Prix,18-03-2007,albert_park,Albert Park Grand Prix Circuit,18.0,14.0,14,0.0,liuzzi,Vitantonio,Liuzzi,06-08-1980,Italian,toro_rosso,Toro Rosso,Italian,19,57,+1 Lap,Melbourne,Australia,-37.8497,144.968,0
